prefix,input_text,target_text
Thai to English,โดยได้ทำการเปรียบเทียบเทคนิคในการจัดเส้นทาง 2 วิธี คือ วิธีการหาค่าประหยัด (Saving algorithm) และตัวแบบปัญหาการเดินทางของพนักงานขาย (Traveling Salesman Problem),"There are two interested methods implementing in this case; Saving Heuristics Algorithm, and Traveling Salesman Problem (TSP)."
Thai to English,ผลการศึกษาพบว่า การจัดรูปแบบการขนส่งตามแนวคิด Milk run มีต้นทุนการขนส่งต่ำกว่าการจัดส่งตรงจากโรงงานผู้จัดหาวัตถุดิบ (Suppliers),"As a result, it is revealed that the summary of transportation distances after using the concept of Traveling Salesman Problem is more reduced than implementing with Saving Algorithm meanwhile the total capacity in each container still be the same."
Thai to English,โดยที่เมื่อใช้หลักการจัดเส้นทางตามวิธีการหาค่าประหยัด (Saving algorithm) สามารถกำหนดปริมาตรสินค้าที่จะโหลดเข้าตู้คอนเทนเนอร์ได้อย่างเหมาะสมในแต่ละเส้นทาง,"Therefore, a total loading weight is not only one factor to subsidize the transportation cost, but it is also considered transportation distance to be another factor."
Thai to English,ในขณะที่การจัดเส้นทางด้วยวิธีตัวแบบปัญหาการเดินทางของพนักงานขายใช้ระยะทางรวมในการขนส่งสั้นกว่าวิธีการหาค่าประหยัด,"Then, the concept of Traveling Salesman Problem is a useful method for solving a vehicle routing problem in the company case study."
Thai to English,งานวิจัยนี้ศึกษาการเปลี่ยนแปลงองค์ประกอบทางเคมีของสารละลาย minimal medium (MM) และสารละลาย MM ที่เติมสารสกัดชาเขียว (GTMM) ที่ใช้เตรียมเซลล์โพรไบโอติกสายพันธุ์ Lactobacillus plantarum ก่อนนำจุลินทรีย์ดังกล่าวเติมลงในน้ำทับทิม,This research was studied the change of chemical composition of minimal medium (MM) and MM supplemented with green tea extract (GTMM) which were used to adapted  the probiotic strain  Lactobacillus plantarum before they were added to pomegranate juice.
Thai to English,โดยมีวัตถุประสงค์เพื่อเพิ่มการรอดชีวิตของจุลินทรีย์ในน้ำทับทิมที่มีความเป็นกรดและมีสารประกอบฟีนอลิคซึ่งเป็นพิษต่อเซลล์อยู่ในปริมาณสูง,The aim was to enhance viability of the microorganism in pomegranate juice which consisted of high acid and polyphenol compounds.
Thai to English,และตรวจสอบการเปลี่ยนแปลงองค์ประกอบทางเคมีในสารละลายที่ใช้เตรียมเซลล์และในน้ำทับทิม เพื่ออธิบายปรากฏการณ์ที่พบ,Determination the change of chemical compositions in the adapted solutions and in the probiotic supplemented pomegranate juice could be used to explain the survival of the cells.
Thai to English,จากการทดลองเติม L. plantarum ลงในน้ำทับทิม,"In the experiment, the treated cells were added into pomegranate juice and stored at 4 ºC for 14 days."
Thai to English,และเก็บรักษาในสภาวะ 4 ºC เป็นเวลา 14 วัน พบว่าแบคทีเรียรอดชีวิตในน้ำทับทิมได้สูงสุดเมื่อเตรียมเซลล์ 3 ชั่วโมง ด้วยสารละลาย MM ที่ pH 3.5 โดยพบเซลล์รอดชีวิตสูงกว่า 6 logCFU/ml เป็นเวลา 3 วัน,The results showed the highest survival cell number when the cells were treated with MM at pH 3.5 and the viable cells remained above 6 logCFU/ml for 3 days.
Thai to English,จากการศึกษาองค์ประกอบทางเคมีที่เปลี่ยนแปลงไปในสารละลายที่ใช้เตรียมเซลล์พบว่า เมื่อเตรียมเซลล์ใน GTMM เซลล์จะชะลอการใช้กลูโคสลงถึง 10 เท่าเปรียบเทียบกับการเตรียมด้วย MM และในสภาวะที่เป็นกรดแบคทีเรียจะมีการใช้กลูโคสในปริมาณที่สูงขึ้นด้วย จากการตรวจสอบสารประกอบฟีนอลิคในน้ำทับทิมพบว่า L.,The study of the change of chemical composition in the adapted solution indicated that using GTMM as adapted solution reduced glucose consumption of the cell at 10 times compared to MM adapted cells and the cells consumed higher amount of glucose when they were adapted in acid conditions.
Thai to English,plantarum ที่ผ่านการเตรียมเซลล์ด้วย GTMM จะใช้สารคาเทชินและพีคูมาลิคในน้ำทับทิมได้ดีขึ้น ซึ่งเป็นการลดปริมาณสารที่มีประโยชน์ต่อสุขภาพลง,Evaluation of polyphenol compounds in pomegranate juice reviewed the higher consumption of catechin and p-coumalic by GTMM adapted L. plantarum compared to the MM adapted cells and this reduced the amount of healthy substances.
Thai to English,งานวิจัยนี้จึงเป็นงานแรกที่มีการศึกษาการเปลี่ยนแปลงของสารประกอบโพลีฟีนอลในน้ำทับทิมเสริมโพรไบโอติกที่ผ่านการเตรียมเซลล์ด้วยสภาวะเครียดรูปแบบต่างๆ,This research became the first study of the change of polyphenol compounds in pomegranate juice supplemented with probiotic cells which were adapted by different stress conditions.
Thai to English,และค้นพบว่าการเตรียมเซลล์ด้วยสารละลายที่มีคาเทชินและพีคูมาลิคเป็นองค์ประกอบไม่ทำให้การรอดชีวิตสูงขึ้น แต่ทำให้แบคทีเรียใช้สารโพลีฟีนอลทั้งสองนี้ในผลิตภัณฑ์น้ำทับทิมได้เร็วขึ้น,It was found that preparation of the cells by the solution that composed with green tea extract did not increase cell viability in pomegranate juice but increased rate of consumption of some polyphenol compounds in the juice.
Thai to English,แบตเตอรี่ตะกั่วกรดแบบการคายประจุสูง เป็นแบตเตอรี่ที่สามารถนำกลับมาใช้ใหม่ได้ อายุการ   ใช้งานของแบตเตอรี่ขึ้นอยู่กับค่าความจุและสภาพแวดล้อม,Deep cycle lead-acid battery is a rechargeable battery whose service life depends on their capacity and working environment.
Thai to English,ค่าความจุของแบตเตอรี่ขึ้นอยู่กับ   วัสดุผสม(Active materials) ที่ใช้ในแผ่นธาตุลบ (Negative active materials),Battery capacity depends on active materials used as negative active materials.
Thai to English,วัสดุกระตุ้น (Expander) เป็นส่วนผสมที่สำคัญในการเพิ่มประสิทธิภาพของวัสดุผสม ซึ่งประกอบด้วยแบเรียมซัลเฟต โซเดียมลิกโนซัลโฟเนตและคาร์บอนแบล็ค,"One major component that increases the performance of the active material is an expander which consists of barium sulfate, sodium lignosulfonate and carbon black."
Thai to English,จากการศึกษาการพัฒนาแบตเตอรี่ตะกั่วกรดแบบการคายประจุสูงทำการทดสอบค่าความจุและโครงสร้างของวัสดุกระตุ้นจากการเตรียมขั้วตะกั่วโดยใช้เครื่องมือโวลแทมเมตรี (Cyclic voltammetry) เครื่องคายประจุ (High discharge rate tester) กล้องจุลทรรศน์อิเล็กตรอนแบบส่องผ่าน (Transmission electron microscope) และกล้องจุลทรรศน์อิเล็กตรอนแบบส่องกราด (Scanning electron microscope),"In this study, developments of a deep cycle lead-acid battery were investigated. ""Cyclic voltammetry, high discharge rate tester, transmission electron microscope and scanning electron microscope were used to investigate the capacity of the prepared negative electrode and to examine the structure of the expander."""
Thai to English,ผลการศึกษาคาร์บอน 2 ชนิดที่แตกต่างกัน,The results showed that the two different types of carbon black influenced the structure of carbon network in an expander and resulted in the change of the amount of charge and charge transfer resistance.
Thai to English,จากการจับกลุ่มโครงข่ายคาร์บอนส่งผลต่อการเปลี่ยนแปลงค่าความจุและค่าความต้านทานต่อการเคลื่อนย้ายประจุ (Charge transfer resistance) ของวัสดุกระตุ้น ซึ่งค่าความจุที่สูงขึ้นและค่าความต้านทานต่อการเคลื่อนย้ายประจุที่ต่ำลงจากการเปรียบเทียบกับวัสดุกระตุ้นที่ใช้ตามท้องตลาดมาจากการเตรียมวัสดุกระตุ้น,All prepared expanders exhibited the higher amount of charge and lower charge transfer resistance than those of a commercial expander.
Thai to English,ซึ่งค่าความจุของแบตเตอรี่ที่ใช้ XE500-02 สามารถคายประจุได้มากกว่าจากการเปรียบเทียบกับวัสดุกระตุ้นที่ใช้ตามท้องตลาด,The high discharge test shows that the capacity of a battery using XE500-02 higher than that using a commercial expander.
Thai to English,ดังนั้นค่าความจุที่เพิ่มขึ้นผลมาจากการเพิ่มขึ้นของพื้นที่ผิวในแผ่นธาตุลบ,The higher capacity is due to an increase of the surface area of negative active materials.
Thai to English,ในปัจจุบันต้นทุนพลังงานที่ใช้ในระบบโลจิสติกส์สูงขึ้นเรื่อยๆ,"Nowadays, energy cost that used in logistics system is continuously rising."
Thai to English,การจัดเส้นทางการขนส่งเป็นกิจกรรมที่มีความสำคัญอย่างยิ่ง,Transportation route management is a crucial activity.
Thai to English,โดยเฉพาะการส่งสินค้าปริมาณมากให้กับลูกค้าและใช้รถขนส่งจำนวนหลายคันในแต่ละวัน,"Especially, in case of delivery many products to customers and use a lot of many vehicles in each day."
Thai to English,ดังนั้นหากมีการเลือกเส้นทางการขนส่งที่เหมาะสม โดยเลือกใช้เส้นทางที่มีระยะทางสั้นที่สุด ย่อมจะสามารถช่วยลดต้นทุนในด้านการขนส่งได้,"Therefore, if an appropriate route is chosen by selecting a route with shortest distance which can be reduced transportation cost."
Thai to English,งานวิจัยนี้ได้พัฒนาโปรแกรมสำเร็จรูปสำหรับการจัดเส้นทางพาหนะ โดยประยุกต์ใช้วิธีการโปรแกรมเชิงพลวัตในการจัดเส้นทางที่เหมาะสม,This research developed a ready program for vehicle route management by applying Dynamic Programming method in optimal routing management.
Thai to English,จากผลการนำโปรแกรมจัดเส้นทางพาหนะที่พัฒนาขึ้นไปใช้กับบริษัทผลิตขวดพลาสติก,From applied the vehicle routing management program to plastic bottle company for used to vehicle routing management.
Thai to English,เพื่อใช้ในการจัดเส้นทางการพาหนะพบว่า สามารถช่วยลดระยะทางในการขนส่งสินค้าลงได้ 25.24%,It found that the result can be decreased distance for transportation 25.24%.
Thai to English,ดังนั้นถ้าบริษัทมีการจัดเส้นทางการขนส่งที่มีประสิทธิภาพก็จะสามารถช่วยลดต้นทุนในการขนส่งสินค้าลงได้,"So, if company will have been managing efficiency transportation routing, it will be reduced transportation cost."
Thai to English,งานวิจัยนี้มีวัตถุประสงค์เพื่อศึกษาและปรับปรุงคุณสมบัติของถ่านอัดเม็ดจากมูลวัว เพื่อนำมาใช้เป็นเชื้อเพลิงแข็ง,This research aims to study and modification of the solid fuel of char pellets from cow manure.
Thai to English,โดยศึกษาผลของขนาดและความดันในการอัดเม็ดมูลวัว อุณหภูมิและเวลาในกระบวนการไพโรไลซีสถ่านอัดเม็ดจากมูลวัว,"The effects of size, pressure, temperature and time of pyrolysis by pellets from cow manure."
Thai to English,ซึ่งวัตถุดิบเหล่านี้จะถูกอัดเม็ดโดยไม่ใช้ตัวประสาน ด้วยแบบอัดเม็ดสามขนาด คือ เส้นผ่าศูนย์กลาง 1 cm 1.5 cm และ 2 cm ที่ความยาว 1 cm ด้วยระบบไฮดรอลิก พบว่า เวลาและอุณหภูมิที่เหมาะสมในการศึกษาครั้งนี้ คือ 30 min อุณหภูมิในกระบวนการไพโรไลซีส 400 ºC,"These raw materials are pelletized without the use of binder. ""With three pellets of diameter 1 cm, 1.5 cm and 2 cm at 1 cm length, with hydraulic system, it was found that the optimum time and temperature in this study were 30 min, pyrolysis temperature 400 ºC."""
Thai to English,"และยังพบว่าความดันในการอัดเม็ดมูลวัว มีผลต่อค่าความร้อนของถ่านอัดเม็ด ""โดยเมื่อขนาดเส้นผ่าศูนย์กลาง 1 cm ที่ความดันในการอัดเม็ดมูลวัวที่ 30 40 50 60 และ 70 bar ถ่านอัดเม็ดมูลวัวมีค่าความร้อนคือ 9,750 9,820 10,430 10,520 และ 10,782 kJ/kg ตามลำดับ""","It also found that the pressure in the pellets influence of heat on char pellets from cow manure, which the diameter of 1 cm at the pellet pressure of 30, 40, 50, 60 and 70 bar the char pellets from cow manures had the heating values of 9,750, 9,820, 10,430, 10,520 and 10,782 kJ/kg, respectively."
Thai to English,"และเมื่อความดันในการอัดเม็ดมูลวัว 70 bar ที่ขนาดเส้นผ่าศูนย์กลาง 1 cm 1.5 cm และ 2 cm ถ่านอัดเม็ดมูลวัวมีค่าความร้อนคือ 10,782 11,279 และ 11,682 kJ/kg ตามลำดับ","And the pellet pressure of diameter 70 bar at pellets of diameter 1 cm, 1.5 cm and 2 cm the char pellets from cow manures had the heating values of 10,782 11,279 and11,682 kJ/kg, respectively."
Thai to English,โดยที่ความดันในการอัดเม็ดมูลวัวที่เหมาะสมเพื่อใช้ในกระบวนการไพโรไลซีส คือ 70 bar โดยที่ไม่ใช้ตัวประสาน,The optimum pellet pressure is 70 bars without the use of binder.
Thai to English,ทำให้ประหยัดพลังงานและค่าใช้จ่ายที่เกิดขึ้นได้ และค่าความร้อนของชีวมวลและถ่านอัดเม็ดที่ได้กับเชื้อเพลิงแข็งจากงานวิจัยอื่นๆ พบว่า มีค่าใกล้เคียงกัน,It saves energy and costs. And biomass heating and solid fuel pellets obtained with other solid fuels were similar.
Thai to English,ดังนั้น มูลวัวมีความเหมาะสมที่สามารถนำมาเป็นแหล่งพลังงานเนื่องจากหาได้ง่าย และราคาถูก [1-4],"As a result, cow manure is suitable as a source of energy because it is easily available and cheap. [1-4]"
Thai to English,บทความนี้ทำขึ้นเพื่อใช้เป็นแนวทางในการตัดสินใจของผู้ที่เริ่มจะทำการศึกษาการคำนวณเชิงตัวเลขในงานทางวิศวกรรมหรือสำหรับนักวิจัยที่ต้องการเลือกวิธีการที่เหมาะสมในการคำนวณ,This article is intended as a decision making guidelines for those who are beginning to study numerical computations in engineering works or for researchers who want to choose the appropriate method of calculation.
Thai to English,จากการศึกษาวิธีการคำนวณทั้งสองวิธีนี้ พบว่าผลลัพท์ที่ได้จากการคำนวณมีความแม่นยำและเที่ยงตรงใกล้เคียงกัน,"From the study, it is found that the results obtained from the two calculation methods are similarly accurate."
Thai to English,ความผิดพลาด  (Energy error) อยู่ในระดับ-3 แต่เวลาที่ใช้ในการคำนวณงานแบบเดียวกัน พบว่าระเบียบวิธีแบบไร้โครงตาข่าย ใช้เวลาในการคำนวณมากกว่าระเบียบวิธีไฟไนต์เอลิเมนต์เกือบสามเท่า,"The energy error is at the level of -3 . ""However, when considering the time for computing, the results showed that the meshfree method was found to take three times longer to compute than the finite element method."""
Thai to English,แต่ถ้าพิจารณาการนำไปใช้ในการคำนวณที่ต้องมีการปรับเปลี่ยนจำนวนจุดขั้วหรือมีการเปลี่ยนแปลงขนาดของเอลิเมนต์ พบว่าระเบียบวิธีแบบไร้โครงตาข่าย จะทำได้ง่ายกว่าและเร็วกว่าในขั้นตอนของการเตรียมข้อมูล,"Nonetheless, considering the use of calculations that require change in the number of nodes or adaptive the size of the elements, the meshfree method appeared to be more simple and faster at the stage of data preparation."
Thai to English,"งานวิจัยนี้มีวัตถุประสงค์เพื่อทำการศึกษาศักยภาพการผลิตเอทานอลและก๊าซมีเทน (Biochemical Methane Potential, BMP) จากน้ำคั้นทางปาล์ม (Oil palm frond juice, OPFJ) และน้ำคั้นต้นปาล์ม (Oil palm trunk juice, OPTJ) โดยใช้เชื้อ S. cerevisiae เพื่อใช้เป็นพลังงานทางเลือก",This research aimed to study the potential of ethanol and biogas production from oil palm frond juice (OPFJ) and oil palm trunk juice (OPTJ) performed using S. cerevisiae for alternative energy.
Thai to English,ผลการทดลองพบว่าในช่วง 48 ชั่วโมงแรกของการหมัก ปริมาณกลูโคสถูกใช้ไปอย่างรวดเร็ว,The amount of glucose consumed quickly to produce ethanol in 48 hrs.
Thai to English,เพื่อผลิตเป็นเอทานอล โดยปริมาณกลูโคสใน OPFJ ลดลงจาก 31.26 เหลือ 5.09 g/l และ OPTJ ลดลงจาก 58.65 เหลือ 4.95 g/l,"The amount of glucose in OPFJ decreased from 31.26 to 5.09 g/l, and OPTJ decreased from 58.65 to 4.95 g/l."
Thai to English,ซึ่งปริมาณกลูโคสถูกใช้ไปเพื่อผลิตเอทานอลจนเข้าสู่สภาวะคงที่ (Steady-state) ที่ชั่วโมงที่ 96 ของกระบวนการหมัก สามารถผลิตเอทานอลได้สูงสุดจาก OPTJ และ OPFJ เท่ากับ 31.28 และ 11.50 g/l ตามลำดับ,"The amount of glucose consumed to produce ethanol until steady-state at 96 hours of fermentation processes. ""The highest ethanol yield from OPTJ and OPFJ was 31.28 and 11.50 g/l, respectively."""
Thai to English,จากการคำนวณ Ethanol yield พบว่า การผลิตเอทานอลจาก OPTJ ให้ yield สูงกว่า OPFJ,The calculation of ethanol yield found that the ethanol yield from OPTJ was higher than that of OPFJ.
Thai to English,โดย Ethanol yield ของ OPTJ มีค่าเท่ากับ 0.48 g-ethanol/g-glucose ส่วน OPFJ มีค่าเพียง 0.39 g-ethanol/g-glucose เท่านั้น,"The ethanol yield of OPTJ was 0.48. g-ethanol/g-glucose, while OPFJ was only 0.39 g-ethanol /g-glucose due to fermentation efficiency."
Thai to English,เนื่องจากประสิทธิภาพการหมัก (Fermentation efficiency) ของ OPTJ สูงถึง 93.42% ในขณะที่ประสิทธิภาพการหมักของ OPFJ มีค่าเพียง 72.14%,"The fermentation efficiency of OPTJ was as high as 93.42%, while the fermentation efficiency of OPFJ was only 72.14%."
Thai to English,การผลิตก๊าซชีวภาพจากน้ำกากส่าของ OPFJ และ OPTJ โดยใช้เทคนิค Biochemical methane potential (BMP),Biogas production from distillery slop of OPFJ and OPTJ used the biochemical methane potential (BMP) technique.
Thai to English,"ผลการทดลองพบว่าปริมาณมีเทนสะสมสูงสุดของ OPFJ และ OPTJ มีค่าเท่ากับ 997 และ 1,068 ml ที่ 71.53 และ 71.18% มีเทน ซึ่งมีค่าใกล้เคียงกันมาก","The maximum accumulated methane production of OPFJ and OPTJ were 997 and 1,068 ml at 71.53 and 71.18% of methane composition, which were very similar."
Thai to English,สอดคล้องกับค่าผลผลิตมีเทน (yield) ก็มีค่าใกล้เคียงกันซึ่งมีค่าเท่ากับ 314 และ 336 ml CH4/g VS,Corresponding to methane yield (Yield) was equal to 314 and 336 ml CH4/g VS.
Thai to English,จากผลการทดลองแสดงให้เห็นว่าน้ำกากส่าของ OPFJ และ OPTJ มีศักยภาพในการใช้เป็นวัตถุดิบเพื่อผลิตก๊าซชีวภาพได้,The experimental results showed that OPFJ and OPTJ of distillery slop have the potential to be used as raw materials for biogas production.
Thai to English,"โดยพบประชากรอาร์เคียกลุ่ม 3 จีนัส  คือ Methanobacterium sp., Methanofollis sp., และ Methanosaeta sp.","Three Genera of archaea dominant founding were Methanobacterium sp., Methanofollis sp., and Methanosaeta sp."
Thai to English,งานวิจัยนี้เป็นการศึกษาผลกระทบของการใช้วัสดุเปลี่ยนเฟสร่วมในระบบทำความเย็นของตู้แช่เย็นแบบประตูเดียวขนาด 105 L,This research studies the effects of using phase change material in the cooling system of a 105 L single door refrigerator.
Thai to English,โดยติดตั้งวัสดุเปลี่ยนเฟสร่วมกับท่อทำความเย็นแทนตำแหน่งของอีวาพอเรเตอร์เดิมมีอุณหภูมิในการเปลี่ยนเฟสที่ -15 ℃ เป็นการทดลองการลดลงของอุณหภูมิ (Pull-down test) แบบมีภาระโหลดกำหนดอุณหภูมิสุดท้ายที่ 6 ℃,"Installed the phase change material together with the cooling pipe instead of the original evaporator position, with melting temperature of -15 ℃."
Thai to English,โดยมีอุณหภูมิเริ่มต้นเฉลี่ยที่ 35 ℃ เปรียบเทียบระหว่างมีและไม่มีวัสดุเปลี่ยนเฟส,"This was a load pull-down test with a final temperature of 6 ℃ and an average initial temperature of 35 ℃, the comparison with and without phase change material."
Thai to English,พิจารณาโดยเฉลี่ยของระยะเวลาการลดลงของอุณหภูมิภาระโหลด อุณหภูมิภายในตู้แช่เย็น ระยะเวลาการทำงานของคอมเพรสเซอร์ และการใช้พลังงาน,"Consider the average of the pull-down time of the load temperature, the temperature in cabinet of refrigerator, the compressor run time, and the energy consumption."
Thai to English,ผลจากการทดลองพบว่าตู้แช่เย็นแบบมีวัสดุเปลี่ยนเฟสร่วม มีระยะเวลาในการลดลงของอุณหภูมิภาระโหลดมากกว่า 3 นาที คิดเป็น 0.61 % เพิ่มขึ้นเพียงเล็กน้อยและไม่ส่งผลกระทบต่อระบบการทำความเย็น,"The results of the experiment found that the refrigerator with phase change material had a time to pull-down the load temperature of more than 3 minutes, accounting for 0.61 %, the increase is only slight and has no effect on the cooling system."
Thai to English,ในส่วนของอุณหภูมิภายในตู้แช่เย็นใช้ระยะเวลาในการลดลงของอุณหภูมิน้อยกว่า 94 นาที คิดเป็น 33.09,"The pull-down time of temperature in cabinet reduce up to 94 minutes, is 33.09 %."
Thai to English,% มีระยะเวลาการทำงานของคอมเพรสเซอร์ลดลง 88 นาที คิดเป็น 25.00 % และลดการใช้พลังงานลงได้เท่ากับ 11.930 W คิดเป็น 17.77 %,The compressor operating time decreased by 88 minutes is 25.00 % and reduced energy consumption by 11.930 W is 17.77 %.
Thai to English,เมื่อเปรียบเทียบกับแบบไม่มีวัสดุเปลี่ยนเฟส ที่มีระยะเวลาการลดลงของอุณหภูมิภาระโหลดเท่ากับ 485 นาที ในส่วนของอุณหภูมิห้องแช่เย็นใช้ระยะเวลาในการลดลงของอุณหภูมิเท่ากับ 284 นาที และมีระยะเวลาการทำงานของคอมเพรสเซอร์เท่ากับ 352 นาที โดยใช้พลังงานเท่ากับ 67.131 W จากผลของการทดลองแสดงให้เห็นว่าการมีวัสดุเปลี่ยนเฟสร่วมนั้นมีผลดีต่อระบบของการทำความเย็นเป็นอย่างมาก,"When comparison without phase change material had a time to pull- down the load temperature of 485 minutes, the pull- down time of temperature in cabinet of 284 minutes, there was a compressor operating time of 352 minutes, and energy consumption by 67.131 W. The results indicate that the use of phase change materials has a positive impact on the cooling system."
Thai to English,งานวิจัยนี้ศึกษาการเปลี่ยนผลิตภัณฑ์จากยางธรรมชาติ ได้แก่ ยางแผ่นดิบ ยางก้อนถ้วย และน้ำยางพารา ไปเป็นน้ำมันดิบชีวภาพด้วยกระบวนการไฮโดรเทอร์มัลลิควิดแฟคชัน,"This research investigates the conversion yield of natural rubber product such as raw rubber sheets, cup lumps, and Para rubber latex to bio-crude oil by hydrothermal liquefaction process."
Thai to English,โดยใช้อุณหภูมิของปฏิกิริยาในช่วง 350 °C และ 375 °C,The reaction temperatures are in the ranges of 350 °C and 375 °C.
Thai to English,"ทำละลายด้วยน้ำในอัตราส่วนมวลต่อยางพารา 2:1, 3:1 และ 4:1 ระยะเวลาในการทำปฏิกิริยา 60 นาที","The materials are dissolved in water at H2O/NR mass ratios of 2:1, 3:1, and 4:1. The reaction time was 60 minutes."
Thai to English,ผลการทดลองพบว่า ได้ผลลัพธ์น้ำมันดิบชีวภาพสูงสุดเท่ากับ 71.40% จากการใช้ยางแผ่นดิบเป็นวัตถุดิบ ส่วนผลลัพธ์น้ำมันดิบชีวภาพจากยางก้อนถ้วย และจากน้ำยางพาราได้ 70.03% และ 22.47% ตามลำดับ,"Results show that the highest yields of bio-crude oil is 71.40% by using raw rubber sheets as raw material, while the bio-crude oil yield from using cup lumps, and Para rubber latex are 70.03% and 22.47% respectively."
Thai to English,"ผลการวิเคราะห์ด้วยเทคนิคอินฟราเรดสเปคโตรสโคปี ค่าพีคการดูดซับแสงที่ 2,920 cm–1 แสดงถึงกลุ่มฟังก์ชันอัลเคน (C-H) มีความเข้มข้นค่อนข้างสูงซึ่งแสดงคุณสมบัติการเป็นเชื้อเพลิง","The Fourier Transform Infrared Spectrometer (FT-IR) analysis shows peak absorbance at 2,920 cm–1, indicating the intensity of the absorbance of the alkane functional group (C-H) which indicates fuel oil property."
Thai to English,การศึกษานี้แสดงถึงความเป็นไปได้ทางเทคนิคในการผลิตน้ำมันดิบชีวภาพ จากยางธรรมชาติในประเทศไทยด้วยขบวนการไฮโดรเทอร์มัลลิควิดแฟคชัน,This study shows the technical possibility of producing bio-crude oil from natural rubber in Thailand by-using the hydrothermal liquefaction process.
Thai to English,และอาจเป็นพลังงานทางเลือกในอนาคตที่ช่วยเหลือส่งเสริมการใช้ประโยชน์จากยางพาราได้อีกด้วย,This might be the alternative energy in the future and support the beneficial of using Para rubber as well.
Thai to English,บทความนี้มีวัตถุประสงค์ เพื่อศึกษาปัจจัยในการตัดสินใจเลือกผลิตภัณฑ์ธนาคาร จากการนำเสนอผลิตภัณฑ์ผ่านโทรศัพท์ และเพื่อพัฒนาแบบจำลองพฤติกรรมลูกค้าต่อผลิตภัณฑ์ธนาคารด้วยการเรียนรู้ของเครื่อง กรณีศึกษา ธนาคารแห่งหนึ่งในประเทศโปรตุเกส,This article aims to study the parameters for customer to make decision in bank product via telemarketing and to apply machine learning for customer behavior model of banking product.
Thai to English,ในการศึกษาครั้งนี้ ใช้กระบวนการวิเคราะห์ข้อมูลมาตรฐาน เรียกว่า Cross-Industry Standard Process (CRISP) ประกอบด้วย 6 ขั้นตอน,The technique in this study is the Cross-Industry Standard Process.
Thai to English,ได้แก่ เข้าใจปัญหาของธุรกิจ เข้าใจข้อมูล เตรียมข้อมูล พัฒนาแบบจำลอง การประเมิน การนำไปใช้จริง,"There are 6 processes that are business understanding, data understanding, data preparation, model development, evaluation, and deployment."
Thai to English,"ศึกษาจากข้อมูลลูกค้า 41,188 คนและปัจจัย 20 รายการ","The data consisted of 41,188 customers and 20 parameters."
Thai to English,เตรียมและคัดเลือกข้อมูลให้สมบูรณ์ด้วยกระบวนการ extract-transform-load พัฒนาแบบจำลองด้วยการเรียนรู้ของเครื่อง,"To do the data preparation, feature selection i.e., data transfer, data reduction, data cleaning using Knime a tool."
Thai to English,"ใช้โปรแกรม Knime เป็นเครื่องมือ เลือก 3 ""อัลกอริทึม ได้แก่ Decision tree, Random forest และ Tree ensemble""","There are 3 algorithms for customer behavior model of banking product that are Decision tree, Random Forest and Tree ensemble."
Thai to English,"ทดสอบประสิทธิภาพอัลกอริทึม ด้วย accuracy, sensitivity และ specificity เพื่อหาอัลกอริทึมที่ดีที่สุด","Algorithm performance testing by using accuracy, sensitivity, and specificity for the best algorithm."
Thai to English,ผลการศึกษา พบว่า ปัจจัยที่มีผลต่อการตัดสินใจเลือกผลิตภัณฑ์ธนาคาร 3 อันดับแรก ได้แก่ ระยะเวลาที่ใช้ในการคุยโทรศัพท์กับลูกค้า จำนวนวันที่ผ่านไปหลังจากที่ลูกค้าได้รับการติดต่อครั้งสุดท้ายจากแคมเปญก่อนหน้า และผลของแคมเปญการตลาดครั้งก่อน,"The results can demonstrate that the top three parameters impacting decision making are the length of time spent talking on the phone with customers, the number of days elapsed since the customer was last contacted from a previous campaign, and the results of previous marketing campaigns."
Thai to English,สำหรับแบบจำลองพฤติกรรมลูกค้าต่อตัดสินใจเลือกเงินฝากประจำด้วยการเรียนรู้ของเครื่อง พบว่า อัลกอริทึม Tree ensemble ให้ความถูกต้องในการพยากรณ์สูงสุด คิดเป็นร้อยละ 90.94 เมื่อเทียบกับอัลกอริทึม Decision tree และ Random forest ให้ความถูกต้องร้อยละ 87.54 และ 90.29 ตามลำดับ และ,"The most accuracy algorithm for customer behavior prediction in bank product is Tree ensemble with accuracy 90.94% comparing with Decision tree and Random Forest tree with accuracy 87.54% and 90.29%, respectively."
Thai to English,แสดงผลข้อมูลด้วยภาพ โดยใช้ Power BI โดยสรุป ผลจากการศึกษาครั้งนี้เป็นประโยชน์ในการวางแผนการตลาด,To do the data visualization using Power BI that is very beneficial for planning and leads to higher sales.
Thai to English,เพื่อเพิ่มจำนวนลูกค้าได้เป็นอย่างดี การศึกษาครั้งต่อไป การประยุกต์กับข้อมูลลูกค้าธนาคารในประเทศไทย,"On-going research, to apply this methodology with bank product marketing in Thailand."
Thai to English,การใช้บรรจุภัณฑ์ที่มีความสามารถในการยับยั้งเชื้อแบคทีเรีย เป็นแนวทางหนึ่งเพื่อรักษาคุณภาพและยืดอายุของผลิตภัณฑ์อาหาร,Utilization of antibacterial packaging is an approach to maintain and extend shelf-life of foods.
Thai to English,ในงานวิจัยนี้จึงมุ่งเน้นการศึกษาและพัฒนากระดาษออกฤทธิ์ทางชีวภาพที่เคลือบด้วยสารออกฤทธิ์ทางชีวภาพ,"This research aims to develop the bioactive composite paper coating with bioactive compound viz, silver-iron oxide particles (Ag/Fe3O4)."
