prefix,input_text,target_text
Thai to English,งานวิจัยนี้มีวัตถุประสงค์เพื่อบริหารจัดการฟาร์มไก่,"Human skill factors within supply chain relationship management, likewise, directly and indirectly affect the efficiency of logistics management."
Thai to English,และประเมินประสิทธิภาพระบบอินเตอร์เน็ตออฟติงส์ผ่านเว็บแอพพลิเคชั่นบนสมาร์ทโฟน,The aim of this study is to reduce animal husbandry responsibilities in smart broiler farms management and to control the environment inside the broiler farms to efficiently increase the profit in the smart broiler farms management by using the IoT system via the Web Application on smartphones.
Thai to English,ในการดำเนินโครงการวิจัยคณะผู้วิจัยจึงได้แยกระบบการทำงานออกเป็น 2 ส่วน,"Therefore, working processes are defined into 2 parts in this study."
Thai to English,คือเว็บแอพพลิเคชั่นทำหน้าที่แสดงสถานะของข้อมูลและการทำงาน ซึ่งเชื่อมโยงไปยังชุดอุปกรณ์ผ่านระบบอินเตอร์เน็ตออฟ ที่เชื่อมต่อกับระบบอินเตอร์เน็ตไว้แล้วเพื่อให้อุปกรณ์ดังกล่าวสามารถทำงานได้ตามที่ต้องการ,"The first part is a web application used for displaying data status, working per written orders and linking to equipment set, which is connected to the internet, through the IoT system so equipment set can run smoothly as assigned."
Thai to English,มีชุดอุปกรณ์ควบคุมฮาร์ดแวร์ทำหน้าที่ตรวจวัดค่าต่าง ๆ เช่น อุณหภูมิ ความชื้นสัมพัทธ์ ระดับแรงดันของน้ำ,"The second part is a hardware controller used for measuring data such as temperature, relative humidity and water pipe pressure."
Thai to English,และส่งค่าที่วัดได้ไปยังชุดอุปกรณ์ ผ่านระบบอินเตอร์เน็ตออฟติงส์ที่เชื่อมต่อกับระบบอินเตอร์เน็ตด้วยเช่นกัน,"After that, the equipment set will transfer the data using the IoT system connected to the internet."
Thai to English,"จากผลการดำเนินงานวิจัยทั้งสองส่วน พบว่า โรงเลี้ยง 14 ที่ได้มีการติดตั้งระบบอินเตอร์เน็ตออฟติงส์จะมีปริมาณน้ำหนักไก่เลี้ยงรวมเพิ่มขึ้น 5,520 กิโลกรัม หรือร้อยละ 12","According to the results of the study, it was found that the weight of chickens in 14 chicken broiler farms with the IoT system was raised up 5,520 kilograms or 12% after installing the system and the equipment set inside these broiler farms."
Thai to English,"และสามารถเพิ่มผลกำไรของโรงเลี้ยงไก่เป็นจำนวนทั้งสิ้น 880,000 บาท ต่อโรงเรือนต่อปี","Overall, the profit can be increased to 880,000 baht per broiler farms per year."
Thai to English,การวิจัยเรื่อง การออกแบบและประเมินประสิทธิภาพเว็บเพจตลาดออนไลน์ของกลุ่มวิสาหกิจชุมชนไม้หมอนฟาร์ม ตำบลเจริญเมือง อำเภอพาน จังหวัดเชียงราย มีวัตถุประสงค์คือ เพื่อประเมินประสิทธิภาพของเว็บเพจตลาดออนไลน์,"This aims of this research were: 1) to design an online market web page for the Mai Morn Farm Community Enterprise in Charoen Mueang Subdistrict, Phan District, Chiang Rai Province; and 2) to evaluate the effectiveness of the online web page."
Thai to English,การวิจัยนี้เป็นการวิจัยเชิงปริมาณ โดยเลือกกลุ่มเป้าหมายแบบเฉพาะเจาะจงจำนวนทั้งสิ้น 50 คน,This was a quantitative study selecting a target group of 50 participants using specific selection.
Thai to English,และเครื่องมือที่ใช้ในการรวบรวมข้อมูลคือ แบบสอบถาม,The instrument used to collect data was a questionnaire.
Thai to English,สถิติที่ใช้ได้แก่ ค่าเฉลี่ย ส่วนเบี่ยงเบนมาตรฐาน การวิเคราะห์ประสิทธิภาพเพจขายสินค้าออนไลน์,The statistics used were mean and standard deviation.
Thai to English,"โดยจำแนกเป็น 4 ด้าน คือ 1) ด้านการออกแบบและการจัดรูปแบบ ผลการวิเคราะห์ เรียงลำดับจากคะแนนมากไปหาน้อย ดังนี้ ความสวยงาม และสีสันในการออกแบบ (= 4.12, S.D. = 0.48) ความพึงพอใจต่อการออกแบบเว็บเพจ ( = 4.10, S.D. = 0.46) สีพื้นหลังกับสีตัวอักษรและภาพกับเนื้อหา ( = 4.08, S.D. = 0.49) เมนูง่ายต่อการใช้งาน ( = 4.06, S.D. = 0.51)","The efficiency analysis of the online market web page was classified into four aspects with the following results: 1) Design and layout- aesthetic and color design ( = 4.12, S.D. ""= 0.48), web page design satisfaction ( = 4.10, S.D."" ""= 0.46), background colors with text colors and images with content ( = 4.08, S.D."" ""= 0.49), easy-to-use menu ( = 4.06, S.D."" = 0.51)."
Thai to English,"2) ด้านความง่ายต่อการใช้งาน มีหัวข้อดังนี้ ความง่ายในการเรียกใช้ระบบ ( = 3.98, S.D. = 0.47) ความสะดวกในการเข้าใช้ระบบ ( = 3.94, S.D. = 0.51) ความน่าใช้ของระบบโดยภาพรวม ( = 3.92, S.D. = 0.49)","2) Ease of web page access- ease of system running ( = 3.94, S.D. ""= 0.51), convenience of system accessing ( = 3.94, S.D."" ""= 0.51), overall system pleasantness ( = 3.92, S.D."""
Thai to English,3),= 0.49).
Thai to English,"ด้านประสิทธิภาพ มีหัวข้อดังนี้ ความเร็วในการแสดงผล ( = 3.92, S.D. = 0.44) ความเร็วในการบันทึกข้อมูล ( = 3.82, S.D. = 0.56) ความเร็วในการทำงานของระบบในภาพรวม ( = 3.78, S.D. = 0.61) และ","3) Website efficiency- speed rendering ( = 3.92, S.D. ""= 0.44), speed data recording ( = 3.82, S.D."" ""= 0.56), overall speed of system operation (  = 3.78, S.D."""
Thai to English,4),= 0.61).
Thai to English,"ด้านการรักษาความปลอดภัยของข้อมูล มีหัวข้อดังนี้ การกำหนดสิทธิ์การเข้าใช้ระบบ ( = 3.98, S.D. = 0.31) ความปลอดภัยของระบบเครือข่าย ( = 3.94, S.D. = 0.34) ความปลอดภัยของการเข้าถึงข้อมูล ( = 3.92, S.D. = 0.34) มีระบบป้องกันภัยจากไวรัส ( = 3.74, S.D. = 0.56) การให้คำปรึกษาและแก้ไขปัญหาสำหรับการใช้งาน ( = 3.62, S.D. = 0.72)","4) Information security- rights determining access to the system ( = 3.98, S.D. ""= 0.31), network system security ( = 3.94, S.D."" ""= 0.34), data access security ( = 3.92, S.D."" ""= 0.34), virus protection system ( = 3.74, S.D."" ""= 0.56), consulting and troubleshooting for the website usage ( = 3.62, S.D."" = 0.72)."
Thai to English,สรุปเว็บเพจขายสินค้าออนไลน์แบ่งการประเมินเป็น 2 ประเด็น คือ 1) การประเมินการออกแบบเว็บเพจ และ 2) การประเมินxระสิทธิภาพเว็บเพจ ผลการประเมินการออกแบบเว็บเพจและการประเมินประสิทธิภาพเว็บเพจอยู่ในระดับ ดี ในส่วนของการอบรมการใช้งานเว็บเพจซึ่งอยู่ในด้านคุณภาพของการบริการ ยังอยู่ในช่วงระยะเวลาการเรียนรู้และทำความคุ้นชินกับระบบของผู้ใช้,"The web page evaluation was divided into two aspects: 1) web page design evaluation and 2) web page efficiency evaluation, both of which were at a good level in terms of web page training, relating to service quality whilst still in the learning period familiarizing users with the system."
Thai to English,ผลลัพธ์เชิงปริมาณจากการเปิดใช้งานเว็บเพจมีผู้เข้าชมจำนวน 307 คน,Quantitative results showed that web page activation had 307 visitors.
Thai to English,สินค้าที่ได้รับความสนใจ คือ เครื่องจักสานจากพลาสติก มีการสั่งซื้อจำนวน 155 ชิ้น,The products that were most interesting were plastic wicker with an order of 155 pieces.
Thai to English,จากการทำวิจัยมีผู้สนใจนำสินค้าเข้ามาวางขายในเว็บเพจตลาดออนไลน์เพิ่มขึ้น จากเดิมมีเฉพาะสินค้าของกลุ่มพัฒนาผลิตภัณฑ์ชุมชน คือ ผลิตภัณฑ์จากเศษวัสดุเหลือใช้,"This research shows there are more people interested in bringing new products to sell on online market web pages, such as food processing products, herbal medicines, cosmetics, fabric products, and wicker products."
Thai to English,หลังจากการออกแบบเว็บเพจตลาดออนไลน์ มีสินค้าเพิ่มขึ้น อาทิ ผลิตภัณฑ์แปรรูปอาหาร ยาสมุนไพร เครื่องสำอาง ผลิตภัณฑ์จากผ้า ผลิตภัณฑ์จักสานส่วนผลลัพธ์เชิงคุณภาพ เกิดความร่วมมือภายในชุมชนจนสามารถรวมกลุ่มจดทะเบียนเป็นวิสาหกิจชุมชน คือ วิสาหกิจชุมชนไม้หมอนฟาร์ม,"The qualitative result showed the cooperation within the community enabling the group to be registered as a community enterprise, namely the Mai Morn Farm Community Enterprise."
Thai to English,การจำกัดการเคลื่อนไหวของข้อมือภายใน 24 ชั่วโมงแรก หลังทำหัตถการใส่สายสวนหัวใจ   ผ่านทางหลอดเลือดแดงที่ข้อมือเป็นสิ่งสำคัญต่อการป้องกันภาวะแทรกซ้อนที่เกิดขึ้นได้,Limiting wrist mobilization within the first 24 hours after transradial cardiac catheterization is important to avoid potential complications.
Thai to English,การศึกษาครั้งนี้มีวัตถุประสงค์ 1) เพื่อพัฒนาอุปกรณ์พยุงข้อมือนาวีสำหรับใช้ในการประคองข้อมือผู้ป่วยหลังทำหัตถการใส่สายสวนหัวใจผ่านทางหลอดเลือดแดงที่ข้อมือ และ 2) เพื่อประเมินประสิทธิภาพของอุปกรณ์พยุงข้อมือนาวี,The objectives of this study were: 1) to develop a naval wrist support to support the wrist of patients after transradial cardiac catheterization; and 2) to evaluate the efficacy of the naval wrist support.
Thai to English,การศึกษาครั้งนี้ใช้ระเบียบวิธีการวิจัยและพัฒนา ดังนี้ 1) การวิเคราะห์สภาพปัญหาและความต้องการ 2) การพัฒนาอุปกรณ์พยุงข้อมือนาวี และ 3) การทดลองใช้และประเมินประสิทธิภาพ,The following research and development methods were used in this study: 1) analysis of problems and needs; 2) development of the naval wrist support; and 3) testing and evaluation of effectiveness.
Thai to English,กลุ่มตัวอย่าง คือ พยาบาลวิชาชีพและผู้ป่วย หอผู้ป่วยวิกฤติโรคหัวใจ โรงพยาบาลสมเด็จพระปิ่นเกล้า ระหว่างเดือนกรกฎาคม 2562 - สิงหาคม 2563 จำนวน 20 คน เก็บรวบรวมข้อมูล โดยใช้แบบสอบถาม,"The samples were 20 professional nurses and patients in the cardiac intensive care unit of Somdech Phra Pinklao Hospital from July 2019 to August 2020, and the data were collected using a questionnaire."
Thai to English,วิเคราะห์ข้อมูลโดยใช้สถิติเชิงพรรณนา ผลการศึกษา,The data were analyzed using descriptive statistics.
Thai to English,พบว่า 1) อุปกรณ์พยุงข้อมือนาวีที่พัฒนาขึ้นผลิตจากอะคริลิค ลักษณะเป็นรูปสี่เหลี่ยมผืนผ้า ด้านล่างรองด้วยแผ่นโฟม EVA,"The naval wrist support was made of acrylic with a rectangular shape at the bottom, padded with EVA foam with curved side edges."
Thai to English,"ขอบด้านข้างโค้ง มีตัวล็อคและสายรัดข้อมือบริเวณด้านบน 1 เส้น ""และด้านล่าง 1 เส้น มี 4 ขนาด ได้แก่ S, M, L และ XL"" และ 2)","There was a closure and wrist strap on the top and on the bottom, and was available in four sizes: S, M, L, and XL."
Thai to English,อุปกรณ์พยุงข้อมือนาวีมีความเป็นไปได้ต่อการนำไปใช้ในการดูแลผู้ป่วย หลังทำหัตถการใส่สายสวนหัวใจผ่านทางหลอดเลือดแดงที่ข้อมือ ( =4.65 S.D.=0.43) พยาบาลและผู้ป่วยมีความพึงพอใจต่อการใช้อุปกรณ์พยุงข้อมือนาวีอยู่ในระดับมาก ( =4.51 S.D.=0.53 และ =4.48 S.D.=0.37 ตามลำดับ),Results showed that the naval wrist support is feasible for use in the care of patients after transradial cardiac catheterization ( =4.65 S.D.=0.43). The nurses and patients were very satisfied with the use of the naval wrist support ( =4.51 S.D.=0.53 and ( =4.48 S.D.=0.37 respectively).
Thai to English,อุปกรณ์พยุงข้อมือนาวีเป็นนวัตกรรมทางการพยาบาล ที่มีประโยชน์ต่อการนำไปดูแลผู้ป่วยหลังทำหัตถการใส่สายสวนหัวใจผ่านทางหลอดเลือดแดงที่ข้อมือ ทำให้ผู้ป่วยได้รับความปลอดภัยและสามารถป้องกันภาวะแทรกซ้อนที่เกิดขึ้นได้,It can be concluded that the naval wrist support is an innovation in nursing that is beneficial for patients after transradial cardiac catheterization preventing complications and making patients safer.
Thai to English,การวิจัยการพัฒนาเครื่องเขย่าขวดยาฉีดรุ่น 3 มีวัตถุประสงค์คือ 1) ศึกษาและวิเคราะห์สภาพปัญหาที่เกิดขึ้นจากการใช้งานเครื่องเขย่าขวดยาฉีดรุ่นต้นแบบและเครื่องเขย่าขวดยาฉีดรุ่น 2 2) ออกแบบและสร้างเครื่องเขย่าขวดยาฉีดรุ่น 3 ที่สามารถลดปัญหาและข้อบ่งพร่องของเครื่องเขย่าขวดยาฉีดรุ่นต้นแบบและเครื่องเขย่าขวดยาฉีดรุ่น 2 และ 3) ประเมินคุณภาพเครื่องเขย่าขวดยาฉีดรุ่น 3,"The purposes of this research were: 1) to study and analyze the problems that arise from use of the injection shaker prototype and the Injection Bottle Shaker version 2; 2) to design and construct the Injection Bottle Shaker version 3, which can reduce the problems and defects of the injection shaker prototype and the Injection Bottle Shaker version 2; and 3) to evaluate the efficiency of the Injection Bottle Shaker  version 3."
Thai to English,จากการทดสอบประสิทธิภาพการทำงาน พบว่า เครื่องเขย่าขวดยาฉีดรุ่น 3 มีอัตราการเขย่าขวดยาฉีดเฉลี่ย 268 และ 305 ครั้งต่อนาที,The results of the efficiency test showed that the Injection Bottle Shaker version 3 had average shaking rates of 268 and 305 times per minute.
Thai to English,"และจากการทดสอบการเขย่าขวดยาฉีด จำนวน 25 ครั้ง พบว่า ""เครื่องสามารถเขย่าขวดยาฉีดให้ผงตัวยาละลายได้ ในเวลาต่ำสุด 1 นาที คิดเป็นร้อยละ 4 นเวลา 2 นาที ร้อยละ 50, 3 นาที ร้อยละ 36 และในเวลามากสุด 4 นาที ร้อยละ 12""","The results of shaking the injection bottle 25 times showed that the device was able to shake the injection bottle to dissolve the powder in a minimum time of 1 minute (4%), 2 minutes (50%), 3 minutes (36%), and in a maximum time of 4 minutes (12%)."
Thai to English,และมีค่าระดับความดังของเสียงขณะทำงาน 60.17 และ 61.68 dB (A) ซึ่งประสิทธิภาพการทำงานโดยรวมสูงกว่าเมื่อเทียบกับเครื่องเขย่าขวดยาฉีดรุ่นต้นแบบและเครื่องเขย่าขวดยาฉีดรุ่น 2,"It had an operating noise level of 60.17 and 61.68 dBA, which meant the overall performance was higher compared to the injection shaker prototype and the Injection Bottle Shaker version 2."
Thai to English,งานวิจัยฉบับนี้มีวัตถุประสงค์เพื่อลดความแปรปรวนของเวลา และลดอัตราของเสีย ในกระบวนการเชื่อมทิกที่เกิดขึ้นกับผลิตภัณฑ์ Ice bin ASSY ซึ่งเป็นภาชนะสำหรับบรรจุน้ำแข็ง ที่ใช้ในเครื่องบินโดยประยุกต์ใช้แนวคิดลีน ซิกส์ซิกมา,"The objectives of this research were to reduce the time variation and waste rate of tungsten inert gas (TIG) in the welding processes in the production of Ice bin ASSY, an ice container used in airplanes."
Thai to English,งานวิจัยได้ดำเนินการตามขั้นตอนซิกส์ ซิกมา ประกอบไปด้วย การนิยามปัญหา การวัดสภาพปัญหา การวิเคราะห์ปัญหา การปรับปรุงแก้ไข และการควบคุมและติดตามผล,"This research applied the Lean Six Sigma concept steps of Define, Measure, Analyze, Improve, and Control."
Thai to English,จากการนิยามปัญหาด้วยการสอบถาม และเก็บข้อมูลจากกระบวนการผลิตพบว่ากระบวนการเชื่อมทิกเป็นกระบวนการที่ก่อให้เกิดความล่าช้า,"Based on the first step, defining with inquiry, and collecting data from the production process, it was found that TIG welding processes were a bottleneck."
Thai to English,เมื่อวัดสภาพปัญหาด้วยฮีสโตแกรมแผนผังสายธารคุณค่าปัจจุบัน และแผนภูมิพาเรโต พบสาเหตุหลัก 3 ประการได้แก่ การวัดขนาดเชิงเส้นไม่ได้ตามข้อกำหนดของผลิตภัณฑ์ รอยเชื่อมไม่สมบูรณ์ และผลิตภัณฑ์ไม่ได้รูปทรง,"In the next measurement step, three causes were found using a histogram, a current state value stream mapping, and a Pareto chart, which comprised of linear dimension off-specification, poor welding, and product surface deformation."
Thai to English,จึงใช้ผังก้างปลาเพื่อวิเคราะห์สาเหตุของปัญหา และใช้การประเมินความเสี่ยง เพื่อจัดลำดับความเสี่ยง,Then a fishbone diagram and risk assessment were applied to analyze the root causes and rank appearing risks.
Thai to English,ผลจากการวิเคราะห์พบว่าความร้อนจากการเชื่อมทำให้เสียรูปทรง,"Based on the analyzation step, it was seen that heat fusion deformed products."
Thai to English,นอกจากนี้ยังไม่มีมาตรฐานในการทำงาน และสูญเสียเวลาในการประกอบเครื่องมือจับยึด,"Moreover, no working standard and waste of time in assembly of clamping tools appeared in this step."
Thai to English,ดังนั้นจึงปรับปรุงด้วยหลักการ ECRS ทำให้เกิดเครื่องมือจับยึดชิ้นงานแบบใหม่,"Therefore, with the ECRS principle, a new type of workpiece clamping tool was invented."
Thai to English,และนำเสนอแผนผังสายธารคุณค่าอนาคต,The future value stream mapping was proposed in the improvement step.
Thai to English,ขั้นตอนสุดท้ายคือการควบคุมและติดตามผลโดยใช้เอกสารมาตรฐานวิธีการปฏิบัติงาน,The final step was to control and follow up by using work instructions.
Thai to English,หลังจากการปรับปรุงพบว่า ความแปรปรวนของเวลาการผลิตลดลงร้อยละ 65 และอัตราของเสียลดลงร้อยละ 28,It was found that time variances were reduced by sixty-five percent and the waste rate decreased by twenty-eight percent.
Thai to English,งานวิจัยการใช้ประโยชน์จากยางพารา เพื่อการออกแบบผลิตภัณฑ์อุตสาหกรรมสร้างสรรค์   ด้านความปลอดภัยเป็นกระบวนการวิจัยชิงทดลอง,This study focused on the evolution of rubber utilization in an experimental research process.
Thai to English,มีวัตถุประสงค์ ได้แก่ 1) เพื่อปรับปรุงและพัฒนาวัตถุดิบจากน้ำยางพาราที่มีความเหมาะสมสำหรับการแปรรูป โดยทำการปรับปรุงสมบัติน้ำยางพาราสดเพื่อให้ได้เป็นน้ำยางข้นที่เหมาะสมสำหรับการนำไปแปรรูป พัฒนาสมบัติด้านความแข็งแรงด้วยการผสมเส้นใยธรรมชาติ 2) เพื่อทดสอบสมบัติของวัตถุดิบยางพารา เพื่อการออกแบบผลิตภัณฑ์ โดยการทดสอบปริมาณเนื้อยางแห้ง การทดสอบความแข็งเพื่อหาสูตรที่เหมาะสมสำหรับการนำไปใช้งานในอนาคต 3) เพื่อประยุกต์สู่การออกแบบผลิตภัณฑ์อุตสาหกรรมสร้างสรรค์ด้านความปลอดภัย,"The steps were divided into sections based on the objectives: 1) to improve and develop raw materials derived from para rubber that are suitable to produce rubber products- to enhance the properties of fresh rubber latex to make it suitable for latex processing, and increase strength by incorporating natural fibers; 2) to investigate the properties of rubber materials for product design by testing the amount of dry rubber content and hardness to determine the suitable formulation for future applications; and 3) to apply the design of products to the creative industries."
Thai to English,"โดยการวิเคราะห์ค่าน้ำหนักความสำคัญ ""ผ่านการตัดสินใจด้วยกระบวนการวิเคราะห์ตามลำดับชั้น (Analytic Hierarchy Process, AHP)"" เพื่อใช้ในการคัดเลือกประเภทของผลิตภัณฑ์ด้านความปลอดภัย",Analysis of statistical values via the hierarchical decision-making process of the Analytic Hierarchy Process (AHP) was used in the selection of safety products.
Thai to English,ผลการวิจัยพบว่า สำหรับการปรับปรุงสมบัติของน้ำยางพาราสดด้วยวิธีการครีมมิ่ง,The results showed that the creaming method was successful in improving the properties of rubber latex.
Thai to English,น้ำยางข้นที่ได้จากสูตร POCMC มีปริมาณเนื้อยางแห้งอยู่ที่ร้อยละ 61.70 และมีความแข็งแรงเพิ่มขึ้นจากการผสมด้วยเส้นใยธรรมชาติ,"The dry rubber content of the concentrated latex obtained from the POCMC formulation was 61.7%, and the hardness properties were increased by blending with natural fibers."
Thai to English,โดยเส้นใยที่เหมาะสมจากการคัดเลือก ได้แก่ เส้นใยฝ้าย นุ่น และกล้วย และสูตรที่เหมาะสมในการนำไปใช้งานโดยพิจารณาจากค่าความแข็งได้จากสูตร CKB4 ที่มีค่าความแข็งมากที่สุดที่ 73.93±3.80 สำหรับการออกแบบผลิตภัณฑ์ด้านความปลอดภัย,"The suitable fibers from the selection were cotton, kapok, and banana fibers, and the hardness value determined the appropriate formula for use from the CKB4, with the highest hardness at 73.93±3.80."
Thai to English,ผลการวิเคราะห์สถิติผ่านกระบวนการวิเคราะห์ตามลำดับชั้น พบว่าผลิตภัณฑ์ความปลอดภัยด้านสิ่งแวดล้อมมีค่าน้ำหนักความสำคัญที่มีความเหมาะสมมากที่สุด (0.465),"For the design of safety products, statistical analysis results via a hierarchical decision-making process for safety products indicated that the environmental safety product had the highest suitability value (0.465)."
Thai to English,โดยนำไปออกแบบเป็นผลิตภัณฑ์ที่ได้รับแรงบันดาลใจมาจากรูปทรงของผลจากต้นยางพาราและพื้นผิวยางพาราผสมเส้นใย จำนวน 4 ต้นแบบ และจำลองการสร้างต้นแบบด้วยเครื่องพิมพ์สามมิติ พร้อมทั้งแนวทางการนำไปใช้งานบริเวณชายฝั่งเพื่อลดและป้องกันการกัดเซาะจากคลื่นทะเล,"Four prototypes were replicated with a 3D printer using a creation inspired by the shape of a rubber fruit and a fiber composite surface, along with instructions for reducing and preventing coastal erosion."
Thai to English,การวิจัยครั้งนี้มีวัตถุประสงค์เพื่อ 1) ออกแบบและสร้างเครื่องเขียนลวดลายบนผิวไม้ โดยใช้ความร้อนจากกระแสไฟฟ้า 2) ทดสอบหาประสิทธิภาพของเครื่องเขียนลวดลายบนผิวไม้ โดยใช้ความร้อนจากกระแสไฟฟ้า,The objectives of this research were: 1) to design and build a pattern burner on a wood surface using electric heat; and 2) to test the efficiency of the pattern burner on a wood surface using electric heat.
Thai to English,เครื่องมือที่ใช้ในการวิจัยคือเครื่องเขียนลวดลายบนผิวไม้ โดยใช้ความร้อนจากการเปลี่ยนกระแสไฟฟ้าเป็นความร้อนด้วยวงจรอิเล็กทรอนิกส์ แบบประเมินความพึงพอใจ,The instrument used to research patterns on wood surfaces using heat from electricity was a satisfaction assessment form.
Thai to English,ผลการวิจัยพบว่าเครื่องเขียนลวดลายบนผิวไม้ โดยใช้ความร้อนจากกระแสไฟฟ้า สามารถเขียนลวดลายได้ดีที่ช่วงอุณหภูมิ 103 - 130 องศาเซลเซียสขึ้นไป เขียนลงบนไม้ไผ่ และไม้เนื้ออ่อนได้เป็นอย่างดี,The results showed that the pattern burner on a wood surface using electric heat can write patterns well on bamboo and softwood at temperatures of 103 - 130 degrees Celsius.
Thai to English,การประเมินจากผู้เชี่ยวชาญที่มีต่อเครื่องมือจำนวน 5 ท่าน เพื่อหาค่าคุณภาพของชิ้นงาน มีค่า 4.02 และค่า S.D. 0.34,Assessment by 5 experts on the tool to determine the quality of the workpiece was 4.02 with S.D. 0.34.
Thai to English,ผลการประเมินจากผู้เชี่ยวชาญแสดงให้เห็นว่าเครื่องมือที่ผู้วิจัยได้สร้างขึ้นมีประสิทธิภาพอยู่ในเกณฑ์ที่ดี,The evaluation results from the experts showed that the tool created by the researcher had a good performance.
Thai to English,บทความวิจัยนี้มีวัตถุประสงค์เพื่อประยุกต์การนำอินเทอร์เน็ตเพื่อสรรพสิ่ง มาใช้ในการควบคุมระบบรดน้ำในแปลงผักพร้อมทั้งแสดงผลผ่านคลาวด์แพลตฟอร์ม NETPIE,The aim of this study was to apply an Internet of Things application to control the watering system of vegetable plots while showing the results via the cloud-based platform NETPIE.
Thai to English,โดยมีพารามิเตอร์ต่าง ๆ ที่เกี่ยวข้อง ได้แก่ การทำงานของระบบ  อุณหภูมิ ความชื้นสัมพัทธ์ในอากาศ ความชื้นในดินและการเกิดฝนบริเวณแปลง,"In this study, the parameters were air temperature, relative humidity, soil moisture, and rain."
Thai to English,ระบบมีขั้นตอนการทำงานแบ่งออกเป็น 2 ส่วน คือ 1. การทำงานในสภาพอากาศปรกติ,Two systems were used depending if the weather was clear or rainy.
Thai to English,ระบบจะสั่งเปิดวาล์วรดน้ำไล่เรียงทีละแปลง,"If the weather was clear, the system turned on the water for each vegetable plot one by one."
Thai to English,เพื่อช่วยลดค่าใช้จ่ายที่เกิดจากการใช้ปั๊มน้ำที่มีกำลังสูง,This was to reduce the cost of using a high-powered water pump.
Thai to English,กำหนดให้ทำงานวันละ 3 รอบ,There were three periods of operating the high-powered water pump.
Thai to English,แต่ละรอบสามารถกำหนดให้ทำงานได้ตั้งแต่ 5 – 30 นาที,"In each period, the pump operated for 5-30 minutes."
Thai to English,2. ในกรณีที่เกิดฝนตก ในช่วงก่อนระบบทำงาน 15 นาที หรือช่วงระบบทำงานและมีค่าความชื้นสัมพัทธ์ในอากาศเกินร้อยละ 90 ระบบรดน้ำจะหยุดทำงาน หรือหากต้องการ เปิด - ปิด ระบบการให้น้ำที่อยู่ภายนอกจากเงื่อนไขที่กำหนด สามารถสั่งผ่านจากเว็บแอปพลิเคชันออกแบบให้ใช้งานได้ง่าย,"If there was rain 15 minutes before the system was used, or while the machine was being used, and the air had a relative humidity of more than 90 percent, the system was closed using the web application, which was easy to use and control."
Thai to English,ผลการเก็บข้อมูลการทำงานของระบบและแสดงผลผ่านคลาวด์แพลตฟอร์ม NETPIE จำนวน 3 รอบ ๆ ละ 5 วัน,The system was tested for 15 days.
Thai to English,รวมจำนวนที่ทำการเก็บข้อมูลทั้งสิ้น 15 ครั้ง,"There were 3 rounds of testing, with each round lasting for 5 days."
Thai to English,พบว่าระบบมีความถูกต้องในการทำงานคิดเป็นร้อยละ 93.33,The result of the study showed that the system accuracy was 93.33%.
Thai to English,บทความนี้ได้นำเสนอการศึกษางานและเวลามาตรฐานการผลิตโอ่งมังกร ในกระบวนการผลิตที่มีการผลิตแบบตามคำสั่ง,The purpose of this research was to investigate the work study and standard time for producing dragon jars in the made by order production process.
Thai to English,ใช้วิธีการศึกษาเวลาโดยตรงร่วมกับแบบประเมินสมรรถภาพการปฎิบัติงานระบบเวสติ้งเฮาส์โดยผู้เชี่ยวชาญ,A direct time study was carried out in conjunction with an expert and using the Westinghouse Performance Assessment Scale.
Thai to English,จากการหาเวลามาตรฐานโดยวิธีการจับเวลากิจกรรมย่อยใช้คำนวณหาจำนวนที่เหมาะสมโดยใช้ตาราง Maytag ที่ระดับคววามเชื่อมั่นร้อยละ 95 และความละเอียดแม่นยำร้อยละ 5 พบว่า จำนวนครั้งที่จับเวลาที่เหมาะสม 6 วัฎจักร,Optimal counts were calculated using the Maytag table with 95% confidence level and 5% accuracy.
Thai to English,นำเวลาเฉลี่ยเป็นตัวแทนที่ได้มาคำนวณกับค่าเผื่อเวลาแต่ละกิจกรรมย่อย,It was found that the number of time intervals suitable for 6 cycles was taken as the representative mean time calculated with the time allowance for each sub-activity.
Thai to English,"พบว่ามีเวลามาตรฐานที่ใช้ในกระบวนการผลิตตามสถานีการผลิต ดังนี้ สถานีเตรียมดิน 12.34 นาที, สถานีปั้นโอ่ง 24.33 นาที, สถานีตีโอ่ง 20.28 นาที, สถานีเคลือบ 8.43 นาที และสถานีเตาเผา 5.31 นาที",It was found that the standard time used in the production process at the production station was as follows: clay preparation station- 12.34 minutes; forming station- 24.33 minutes; decoration station- 20.28 minutes; glazing station- 8.43 minutes; and kiln station- 5.31 minutes.
Thai to English,ผลจากการศึกษาเวลามาตรฐานถือว่าเป็นข้อมูลพื้นฐานที่สำคัญในพิจารณาการควบคุมเวลาทำงาน การคำนวณต้นทุนและการวางแผนการผลิต,"Standard time studies can be considered as important in providing relevant background data, in relation to the control of working hours, cost calculation and production planning."
Thai to English,เพื่อใช้เป็นแนวทางการปรับปรุงเพื่อเพิ่มผลผลิตในอุตสาหกรรมเกี่ยวกับเครื่องปั้นดินเผา,"Moreover, they can be used as the guidelines for increasing productivity in the pottery industry."
Thai to English,บทความวิจัยนี้นำเสนอผลการคัดเลือกสหสัมพันธ์ที่เหมาะสม,This research article presents a selection routine for the higher heating value prediction correlations based on the proximate composition data.
