prefix,input_text,target_text
Thai to English,การลุกไหม้ได้เองของแกลบข้าวเป็นปัจจัยหนึ่งที่เป็นความเสี่ยงในการเกิดอัคคีภัย,Spontaneous ignition of rice husks is one of the risk factors for fires.
Thai to English,การศึกษานี้มีวัตถุประสงค์เพื่อวิเคราะห์การติดไฟขึ้นเองของแกลบข้าว โดยเปรียบเทียบอัตราส่วนระหว่างพลังงานเคมีเนื่องจากการเผาไหม้ต่อพลังงานความร้อนที่สูญเสียไปเนื่องจากการนำความร้อนของแกลบข้าว และเพื่อประเมินหาขนาดการจัดเก็บแกลบข้าวที่ปลอดภัยไม่เกิดการลุกไหม้ด้วยตัวเอง โดยใช้ทฤษฎีของ Frank-Kamenetskii,"The objectives of this study were to analyze the spontaneous ignition of rice husks by comparing the ratio of the chemical energy release from combustion to heat loss due to the conduction of rice husks, and to assess the safe storage size of rice husks that did not cause spontaneous ignition using Frank-Kamenetskii theory."
Thai to English,"ในการทดลองได้บรรจุตัวอย่างแกลบข้าวลงในภาชนะรูปทรงลูกบาศก์มีความยาวด้าน 8, 9 และ 10 เซนติเมตร","Experiments were done by collecting rice husks samples into cube shaped containers with 8, 9 and 10 cm side lengths."
Thai to English,โดยนำตัวอย่างแกลบข้าวไปอบในเตาอบแบบลมร้อนจนถึงอุณหภูมิที่ทดสอบจากการคำนวณข้อมูลที่ได้จากการทดลองพบว่าค่า E/̅ เท่ากับ 8850 K และค่า Ahc/k เท่ากับ 6.58 × 1012 K/m2,"Each sample was heated to the target temperature in a convective oven. ""From the calculation, (E/) was 8850 K and (Ahc/k) was 6.58 x 1012 K/m2."""
Thai to English,ผลจากการศึกษาได้คำนวณหาค่า Damkoler เพื่อประเมินขนาดการจัดเก็บกองแกลบข้าวที่ปลอดภัยในลักษณะรูปทรงกระบอกและรูปทรงกล่องสี่เหลี่ยม โดยพิจารณาเงื่อนไขสภาวะจัดเก็บแกลบข้าวจากโรงสีแห่งหนึ่งซึ่งมีอุณหภูมิในพื้นที่สูงสุดเท่ากับ 39.9°C,"Then, the calculated Damkohler number was used as a guideline to determine the safe storage size of rice husks in the shape of a cylinder and a rectangle under the rice husks storage condition in a certain mill where the highest temperature was 39.9°C."
Thai to English,บทความนี้ศึกษาเกี่ยวกับการปรับปรุงคุณภาพยางมะตอยผสมเย็นสำเร็จรูปชนิดคาร์บอนด้วยน้ำยางพาราธรรมชาติ,This paper focused on improvement of carbon cold premixed asphalt with natural rubber.
Thai to English,"โดยทำการทดสอบกับตัวอย่างยางมะตอยผสมเย็นสำเร็จรูปชนิดคาร์บอนที่ปรับปรุงคุณภาพด้วยน้ำยางพาราธรรมชาติร้อยละ 0, 1, 2, 3 และ ร้อยละ 4 ""โดยน้ำหนักของยางมะตอยผสมเย็นสำเร็จรูปตามลำดับที่อายุการบ่ม 1, 3, 7 และ 10 วันตามลำดับ""","Carbon cold premixed asphalt specimens were improved with natural rubber 0, 1, 2, 3 and 4 percent by weight, respectively with curing age of 1, 3, 7, 10 days, respectively."
Thai to English,ในห้องปฏิบัติการซึ่งทำการทดสอบมาร์แชลล์เพื่อหาค่าเสถียรภาพ และการไหลของตัวอย่างยางมะตอยผสมเย็นสำเร็จรูปชนิดคาร์บอนแต่ละวิธีการปรับปรุงคุณภาพ,These were conducted by Marshall's test to determine the stability and flow of each sample.
Thai to English,จากผลการทดสอบพบว่า ยางมะตอยผสมเย็นสำเร็จรูปชนิดคาร์บอนผสมที่ปรับปรุงคุณภาพด้วยน้ำยางพาราธรรมชาติร้อยละ 4 โดยน้ำหนักของยางมะตอยผสมเย็นสำเร็จรูป ที่มีอายุบ่ม 7 และ 10 วันตามลำดับมีค่าเสถียรภาพ (Stability) มีค่าเท่ากับ 1821.17 และ 1932.82 lb ตามลำดับซึ่งสูงกว่าค่ามาตรฐานของยางมะตอยผสมร้อน (Hot Mixed Asphalt; 1800 lb),"From test results, the stability of carbon cold premixed asphalt specimens improved with natural rubber 4 percent by weight at curing age of 7 and 10 days as 1821.17 and 1932.82 lb, respectively, which were higher than that of hot mixed asphalt (1800 lb)."
Thai to English,เนื่องจากน้ำยางพาราธรรมชาติมีส่วนช่วยในการเพิ่มการยึดเกาะที่ดี มีแรงต้านทานและความคงทนที่มากขึ้น,It was due to natural rubber increasing cohesion resistant and durability.
Thai to English,ดังนั้นยางมะตอยผสมเย็นสำเร็จรูปชนิดคาร์บอนที่ปรับปรุงคุณภาพด้วยน้ำยางพาราธรรมชาติสามารถนำมาใช้ทดแทนยางมะตอยผสมร้อนได้,"Thus, carbon cold premixed asphalt improved with natural rubber can be applied instead of hot mixed asphalt."
Thai to English,งานวิจัยนี้เป็นการศึกษาปัจจัยที่มีผลต่อการควบคุมค่าอำนวยการในโครงการก่อสร้างบ้านพักอาศัยในกรุงเทพและปริมณฑล โดยส่งแบบสำรวจไปยังผู้รับเหมาก่อสร้างจำนวน 100 บริษัท,This research is a study of the factors influencing toward the overhead cost for the residential construction projects in Bangkok Metropolitan and vicinity area by sending questionnaires to 100 contractors.
Thai to English,ได้แบบสำรวจที่สามารถนำมาวิเคราะห์ได้ 69 บริษัท,"Among those, 69 companies returned valid questionnaires for the analysis."
Thai to English,การวิจัยครั้งนี้เป็นการศึกษารายละเอียดของประเภทค่าอำนวยการในงานก่อสร้างและปัจจัยที่มีผลต่อค่าอำนวยการในระดับต่างๆ เพื่อหาแนวทาง ในการควบคุม และลดค่าอำนวยการในการดำเนินโครงการ,"The research was to study various components of the overhead cost for the residential construction projects, influential factors and their levels in order to find a guideline in controlling and reducing the overhead cost of any residential construction project."
Thai to English,ผลการวิจัยพบว่าค่าอำนวยการที่เกิดขึ้นในสำนักงานใหญ่ และค่าอำนวยการที่เกิดขึ้นในสนามแยกได้ 10 กลุ่ม จำแนกย่อยได้ 59 รายการ,The overhead costs incurred in the main office and on the job site could be classified into 10 groups consisting of 59 subgroups.
Thai to English,โดยกลุ่มที่เป็นปัญหาต่อการควบคุมมากที่สุด คือ กลุ่มค่าใช้จ่ายเกี่ยวกับเครื่องมือ เครื่องจักร และยานพาหนะในงานสนาม,"The most problematic group which was hard to control was utilizing equipment, machines and vehicles on the job site in which the average evaluation score was 3.34 of 5.00."
Thai to English,โดยมีคะแนนการประเมินเฉลี่ย 3.34 คะแนนจากคะแนนเต็ม 5.00 คะแนน และรายการค่าอำนวยการย่อย 5 รายการ ที่เป็นปัญหาต่อการควบคุมระดับมากที่สุด คือ ค่าใช้จ่ายเงินเดือนพนักงาน ค่าใช้จ่ายการจัดหาเครื่องจักร ค่าใช้จ่ายการเช่าเครื่องมือ ค่าใช้จ่ายการจัดหาสถานที่ตั้งสำนักงานสนาม และค่าใช้จ่ายในด้านน้ำมันเชื้อเพลิง มีคะแนนการประเมินเฉลี่ย 3.57–3.75 คะแนน,"The top five most problematic subgroups were employee’s salary, cost of machinery’s acquisition, cost of equipment’s renting, cost of setting up field office and cost of fuel, in which the average evaluation score was 3.57-3.75."
Thai to English,จากการวิเคราะห์พบว่า ผู้รับเหมามีการประมาณค่าอำนวยการ ก่อนดำเนินการก่อสร้างเฉลี่ยร้อยละ 11.55 ซึ่งน้อยกว่าค่าอำนวยการที่เกิดขึ้นจริงเมื่อจบโครงการซึ่งมีค่าอำนวยการเฉลี่ยร้อยละ 13.26 ผู้รับเหมาก่อสร้างควรมีวิธีการประมาณค่าอำนวยการ โดยพิจารณาจากปัจจัยต่างๆ อย่างครอบคลุม,The analysis presented that the contractors estimated their average overhead cost before construction at 11.55 percent of the project’s value that was less than the actual overhead cost after the project’s completion which was found to be 13.26 percent.
Thai to English,มีการบันทึกข้อมูลค่าอำนวยการจากโครงการก่อนหน้าเพื่อใช้ในการประมาณราคาของโครงการในอนาคต โดยเฉพาะอย่างยิ่งกลุ่มปัจจัยที่ส่งผลโดยตรงต่อค่าอำนวยการ,"Construction contractors should have overhead cost estimate method considering all related factors, record overhead costs from previous projects for future projects cost estimate, especially, factors that have direct impact to project overhead costs."
Thai to English,ผลงานวิจัยนี้สามารถใช้เป็นแนวทางในการประมาณราคาและควบคุมค่าอำนวยการสำหรับผู้รับเหมาซึ่งจะช่วยลดต้นทุนค่าก่อสร้างโดยรวมได้,"The research results could be used as a guideline for estimating and controlling of overhead costs for contractors, as a result reducing project total costs."
Thai to English,งานวิจัยนี้มีวัตถุประสงค์เพื่อศึกษาปัจจัยที่ส่งผลกระทบต่อการเชื่อมเสียดทานอะลูมิเนียมหล่อกึ่งของแข็ง7075,The purpose of this research was to investigate the factors affecting semi-solid aluminumcasting 7075.
Thai to English,การทดลองเชื่อมกระทำ�ภายใต้ความเร็วหมุนเชื่อม 3 ระดับ คือ 450 675 และ 1000 รอบต่อนาที (rpm)และแรงดันเชื่อม 3 ระดับ คือ 40 50 และ 60 บาร์ (bar) โดยมุ่งเน้นผลกระทบต่อโครงสร้างมหภาคและจุลภาค ความแข็ง และความแข็งแรงดึงของรอยเชื่อม,"The welding experiments were carried out under three welding speeds as 450,675 and 1000 rpm, and three welding pressure as 40, 50 and 60 bar, with emphasis effectson macro and microstructure, hardness and tensile strength of welds."
Thai to English,ซึ่งผลการทดลองพบว่า โครงสร้างบริเวณการเสียรูปอย่างสมบูรณ์แบบ (Fully Deformed Zone; FPDZ) เป็นเกรนที่ละเอียดเกิดการผสมผสานของเนื้อโลหะทั้งสองชิ้น,"The results showed thatthe fully deformed zone structure was fine grain at the combination of two metal pieces, whichhad the same direction of grain arrangement because of the influence from the rotation of thelathe."
Thai to English,ลักษณะการเรียงตัวของเกรนเป็นแถวเรียงตัวไปในทิศทางเดียวกันซึ่งได้รับอิทธิพลมาจากการหมุนของเครื่องกลึง ค่าความแข็งแรงเพิ่มมากขึ้นเมื่อเพิ่มความเร็วหมุนเชื่อม,The strength was increased by the faster welding speed.
Thai to English,ค่าความแข็งแรงดึงสูงสุด244.6 เมกกะปาสคาล (MPa) ที่ความเร็วหมุนเชื่อม 1000 rpm แรงดันเชื่อมที่ 60 bar,The maximum tensile strengthwas 244.6 MPa at a welding speed of 1000 rpm welding pressure of 60 bar.
Thai to English,และมีประสิทธิภาพของความแข็งแรงดึงรอยเชื่อมอยู่ที่ประมาณ 107.3% เมื่อเทียบกับเนื้อโลหะเดิม,The efficiency ofreceived strength of the joints was approximately 107.3% comparing with base metal.
Thai to English,บทความนี้นำเสนอการศึกษาการรักษาระดับแรงดันไฟฟ้าโดยการนำหม้อแปลงออโต้เข้ามาเชื่อมต่อเพิ่มแบบขนานในแบบจำลองระบบรถไฟฟ้า,This paper presents a study of voltage regulation.
Thai to English,เพื่อที่จะช่วยลดปัญหาคุณภาพแรงดันไฟฟ้าในสายส่งอันเนื่องมาจากสถานีจ่ายไฟฟ้าที่อยู่ห่างไกล,"In modeling of railway electrificationsystem, auto transformers are connected in parallel to reduce voltage quality problem in feedersdue to remote substation."
Thai to English,แบบจำลองระบบรถไฟฟ้าจำลองในโปรแกรม DIgSILENT PowerFactoryผลการศึกษาแสดงให้เห็นถึงความแตกต่างระหว่างระบบที่มีการเชื่อมต่อและไม่มีการเชื่อมต่อหม้อแปลงออโต้โดยมุ่งเน้นศึกษาปัญหาแรงดันไฟฟ้าตก และปัญหาแรงดันไฟฟ้าไม่สมดุล,"In this work, modeling of railway electrification system is simulatedon DIgSILENT PowerFactory program. The results show the difference between ones with andwithout connected auto transformer for voltage drop and voltage unbalance aspects."
Thai to English,บทความนี้สามารถใช้เป็นแนวทางในการเลือกใช้หม้อแปลงไฟฟ้ามาเชื่อมต่อกับระบบรถไฟฟ้าเพื่อแก้ปัญหาคุณภาพแรงดันไฟฟ้า นอกจากนี้ยังสามารถนำแบบจำลองระบบรถไฟฟ้าไปประยุกต์ใช้ในการศึกษาปัญหาเสถียรภาพในระบบรถไฟฟ้าจริงได้ในอนาคต,"This paperprovides guidelines of transformer’s connection for railway system to solve the voltage quality.Furthermore, the developed modeling of railway electrification system can be applied on studiesof stability problems on railway electrification system in future."
Thai to English,การประยุกต์ใช้วัสดุท้องถิ่นหรือวัสดุที่ด้อยคุณภาพผสมปูนซีเมนต์ เพื่ อลดผลกระทบจากทรัพยากรธรรมชาติและแก้ไขปัญหาวัสดุก่อสร้างขาดแคลน เปน็ อีกทางเลือกหนึง่ ที่มีประสิทธิภาพ และได้การยอมรับในงานก่อสร้างและบูรณะทางหลวง,The use of local materials or off-specification materials stabilized with cement for minimizingnatural resource and environmental impacts is one of the cost-effective solutions in highwayconstruction and rehabilitation.
Thai to English,"หากผู้ปฏิบัติงานทราบปริมาณปูนซีเมนต์และประเมินค่ากำาลังรับแรงอัดที่ 7 วัน (7-DayUnconfined Compressive Strength, UCS) ได้ก่อนล่วงหน้า โดยไม่ต้องรอผลการออกแบบส่วนผสม จะเป็นแนวทางให้ผู้ปฏิบัติงานพิจารณาคัดเลือกวัสดุท้องถิ่นหรือวัสดุที่ด้อยคุณภาพควบคุมปริมาณปูนซีเมนต์ไม่ให้มากจนเกินความพอดี และได้ค่า UCS ตามข้อกำาหนดอย่างมีประสิทธิภาพยิ่งขึ้น","If the cement content and the 7-day unconfined compressivestrength (UCS) of cement stabilized materials can be estimated prior to the mix design process,this will provide the practitioners with a guideline for local material selection and suitable amountof cement to meet the UCS according to the design specification."
Thai to English,บทความนี้เป็นการศึกษาประเมินสมการทำานายค่า UCS ของวัสดุสร้างทางปรับปรุงคุณภาพด้วยปูนซีเมนต์ จำานวน 3 ชนิด ได้แก่(1) พื้นทางหินคลุกผสมซีเมนต์ (2) พื้นทางวัสดุหมุนเวียน และ (3) รองพื้นทางดินซีเมนต์ เนื่ องจากปัจจุบันยังไม่มีมาตรฐานและวิธีการทำานายค่ากำาลังรับแรงอัดที่ 7 วัน ของวัสดุสร้างทางปรับปรุงคุณภาพด้วยปูนซีเมนต์ซึ่งเป็นที่ยอมรับในประเทศไทย,"This paper is to evaluate theempirical equations for predicting the UCS of three types of cement stabilized materials e.g. ""(1)cement modified crushed rock base, (2) pavement recycling base, and (3) soil-cement subbase.Since there was no standard and acceptable method for predicting the 7-day UCS of cementstabilized materials at the present in Thailand, the prediction equations proposed by Sunitsakulet al."""
Thai to English,ในการศึกษาครั้งนี้,and Kasidit et al.
Thai to English,ผู้ศึกษาจึงพิจารณาเลือกสมการทำานายของ Sunitsakul etal. และกษิดิศและคณะ ในการทำานายค่า UCS ของวัสดุสร้างทางผสมซีเมนต์ทั้งสามชนิด จากข้อมูลจำานวน270 ชุด,were considered in this study to estimate the UCS of these three typesof cement stabilized materials.
Thai to English,ผลการศึกษาเปรียบเทียบค่า UCS ที่ได้จากการทดสอบในการศึกษาครั้งนี้ กับค่า UCS ที่ได้จากสมการทำานายพบว่า สมการทำานายของ Sunitsakul et al. มีความเที่ยงตรง และแม่นยำากว่าสมการทำานายของกษิดิศและคณะ,"Based on 270 test data, a comparison between the UCS obtainedfrom the laboratory tests and that obtained from the prediction equations suggested that anequation by Sunitsakul et al. was more accurate and precise than that of Kasidit et al."
Thai to English,ด้วยมรดกทางวัฒนธรรม “ประติมากรรมประดับสะพานเจริญรัช 31 ในกรุงเทพมหานคร” เป็นอีกหนึ่งโบราณสถานที่แสดงถึงร่องรอยประวัติศาสตร์ไทยที่สำคัญ,"One of the cultural heritages, “The stucco on Jaroenrat 31 Bridge located in the city of Bangkok” shows an important trace of the Thai nation history."
Thai to English,ปัจจุบันถูกทำลายและเสื่อมโทรมตามกาลเวลาอย่างรวดเร็ว,"In the present day, this culturalheritage is damaged and deteriorated rapidly as the time goes by."
Thai to English,เอกลักษณ์ของสะพานเจริญรัช 31 มีลักษณะพิเศษแตกต่างไปจากประติมากรรมประดับสะพานอื่นๆ ที่เป็นรูปนูนต่ำ,The stucco on Jaroenrat 31 Bridge is significantly distinct from those on other bridges that are low reliefs.
Thai to English,กล่าวคือ มีลวดลายเป็นทั้งแบบนูนสูงและลอยตัว 3 มิติ,"The stucco on Jaroenrat 31 Bridge are, however, both high reliefs and floating 3D sculptures."
Thai to English,และนอกจากนั้นลวดลายปูนปั้นมีความต่อเนื่องในทางกว้างและสูง จึงไม่สามารถแบ่งแยกการสแกนเป็นส่วนๆ ได้,"Moreover, the stucco is very large in terms of width and height so that it is difficult to divide the 3D scanning into pieces."
Thai to English,ในการวิจัยครั้งนี้จึงได้พัฒนาวิธีการทำสำเนาดิจิทัล 3 มิติและการทำสำเนาปูนปลาสเตอร์เพื่อการอนุรักษ์ลายปูนปั้น,"In this research, 3D scanning on a crane is then adopted in this project in order to facilitate the scanning outside the bridge."
Thai to English,โดยใช้การทดสอบการทำซ้ำด้วยเทคนิคการกัดด้วยเครื่องกัดแบบ 4 แกน โดยนำรถกระเช้าเข้ามาช่วยสนับสนุนการทำสำเนาดิจิทัล 3 มิติลายปูนปั้นด้านนอกสะพาน,Plaster copy making is also done in order to check the repeatability by 4-axis CNC machining.
Thai to English,ข้อมูลดิจิทัล 3 มิติที่สแกนได้นี้จึงเหมาะแก่การซ่อมแซมสะพานเป็นส่วนๆ สำหรับการรื้อ และสร้างสะพานใหม่ โดยจะเป็นตัวช่วยในการสร้างลวดลายได้ง่ายขึ้น เนื่องจากข้อมูลนี้เป็นตัวบอกถึงเค้าโครงของรูปทรง รายละเอียดต่างๆ,These 3D digital copies of the stucco are suitable either for partial repair or for reconstruction of the whole bridge because they provide the layout as well as the detail of the stucco and the bridge.
Thai to English,ข้อมูลดังกล่าวคณะผู้วิจัยได้ดำเนินการจัดทำได้ส่งมอบให้สำนักโบราณคดี กรมศิลปากร กระทรวงวัฒนธรรม เพื่ อใช้ในการซ่อมแซมปูนปั้นที่เกิดการแตกหักขึ้นจากการสร้างสถานีรถไฟฟ้าใต้ดินสนามไชย,"These 3D digital copies of the stucco have been delivered to the Office of Archaeology, Fine Arts Department, Ministry of Culture in order to be used as references for repairing the bridge causing by the construction of Sanamchai Subway Station."
Thai to English,รวมทั้งสามารถนำไปใช้ในการอนุรักษ์ ซ่อมแซม หรืออ้างอิงเพื่อการศึกษาต่อไปในอนาคต,"The digital copies can also be used in the future conservation, restoration, as well as the references for the future studies."
Thai to English,โดยปกติทั่วไปแล้วการก่อสร้างโครงสร้างทางวิศวกรรมโยธาต่างๆ ผู้ลงทุนมักจะเน้นพิจารณางบลงทุนเพื่อการก่อสร้างเป็นหลัก โดยขาดการพิจารณางบประมาณในการบำรุงรักษา,"Normally, general investors emphasize only investment cost but don’t concern with maintenance cost in civil engineering construction work."
Thai to English,ซึ่งมักจะทำให้โครงสร้างขาดการดูแลและอาจจะเกิดความเสียหาย,The maintenance cost might mainly causes increase of the construction budget and might progress to lack of the construction project due to out of construction damage plan.
Thai to English,ทำให้ค่าใช้จ่ายบานปลายในภายหลัง งานวิจัยนี้จึงศึกษาการประเมินความเสี่ยงและความเหมาะสมของต้นทุนตลอดการใช้งาน (เงินทุนเริ่มต้นบวกกับค่าบำรุงรักษา) ของโครงสร้างกำแพงป้องกันน้ำท่วมรูปแบบเข็มพืดคอนกรีตแบบตัวไอ และรูปแบบคันดินกั้นน้ำ,"These directly lead to purpose of this research, which is study on the risk assessment and the appropriateness of cost usage; initial capital and maintenance cost; for flood protection of I-walls and Embankment dike type."
Thai to English,วิธีการประเมินความเสี่ยงได้จากการประเมินโอกาสเกิดความเสียหายที่สามารถเกิดขึ้นได้ในโครงสร้างแต่ละรูปแบบ,The risk assessment was derived from potential damage of each type.
Thai to English,ซึ่งใช้ตัวแปรต่างๆในการประเมิน ได้แก่ โอกาสการเกิด ระดับผลกระทบ ความยาก/ง่ายในการดูแลรักษา รวมถึงการควบคุม/แก้ไขส่วนการหาความเหมาะสมของต้นทุนเริ่มแรกสามารถหาได้จากหลักการคำนวณต้นทุนตลอดอายุการใช้งาน(Life Cycle Cost),"There are 4 variable of the risk assessment: cause, effect, difficulty in maintenance, and repair. ""Moreover, suitability of initial cost can be obtained from the principle calculation of life time using cost (life cycles) in order to analysis and summary."""
Thai to English,เพื่อนำมาวิเคราะห์และสรุปผลหาเงินทุนที่แท้จริงก่อนเริ่มโครงการว่าควรนำค่าบำรุงรักษามาคิดหรือไม่,"Therefore, the results of this study can confirm that building cost of I-walls type is low, but maintenance cost of that high."
Thai to English,ซึ่งจากการศึกษาสรุปได้ว่า โครงสร้างกำแพงรูปแบบเข็มพืดคอนกรีตแบบตัวไอ มีค่าก่อสร้างที่ต่ำแต่ค่าบำรุงรักษาที่สูง,The embankment dike can divided to 2 type: with geocell and with concrete slab.
Thai to English,ขณะที่โครงสร้างกำแพงแบบคันดินกั้นน้ำรูปแบบแผงตาข่ายรังผึ้ง มีค่าก่อสร้างสูงและค่าบำรุงรักษาที่ต่ำ,"First type, building cost of geocell embankment dike is high, but maintenance cost of that is low."
Thai to English,และโครงสร้างกำแพงแบบคันดินกั้นน้ำรูปแบบดาดคอนกรีต มีค่าก่อสร้างสูงและค่าบำรุงรักษาสูง,"On the hand, building and maintenance cost of concrete slab embankment dike is high."
Thai to English,สามารถนำไปใช้เป็นตัวช่วยในการตัดสินใจก่อสร้างกำแพงป้องกันน้ำท่วมได้ในอนาคต,"Finally, the advantage of this study is simply determinable type of flood protection construction for investor."
Thai to English,การคำนวณแรงแผ่นดินไหวที่กระทำต่อโครงสร้างหอกลั่นเหล็กแนวตั้งสามารถคำนวณได้ 2 วิธี คือ วิธีแรงสถิตเทียบเท่าและวิธีเชิงพลศาสตร์,Seismic analysis of vertical steel vessels can be performed by using an equivalent static force procedure and a dynamic analysis method.
Thai to English,ผู้ออกแบบส่วนใหญ่นิยมใช้วิธีแรงสถิตเทียบเท่าเนื่องจากเป็นวิธีที่เข้าใจง่าย,The equivalent static method is commonly used to determine earthquake load because it is a simple design method.
Thai to English,แต่สำหรับโครงสร้างหอกลั่นเหล็กแนวตั้งที่มีความไม่สม่ำเสมอของมวล การคำนวณด้วยวิธีแรงสถิตเทียบเท่าอาจไม่สอดคล้องกับพฤติกรรมตามความเป็นจริงของโครงสร้าง,"However, a dynamic analysis may be required in the case of unusual structures that have significant irregularities in mass, such as vertical steel vessels with differences in mass distribution."
Thai to English,การศึกษานี้มีวัตถุประสงค์เพื่อประเมินผลตอบสนองของโครงสร้างหอกลั่นเหล็กแนวตั้งต่อแรงแผ่นดินไหว โดยเปรียบเทียบผลตอบสนองที่เกิดขึ้นในรูปของแรงเฉือนที่ฐานและโมเมนต์ที่ฐาน จากการคำนวณแรงแผ่นดินไหวระหว่างวิธีแรงสถิตเทียบเท่ากับวิธีเชิงพลศาสตร์แบบสเปกตรัมการตอบสนองแบบโหมด ด้วยแบบจำลองอย่างง่ายและไฟไนต์เอลิเมนต์แบบจำลอง 3 มิติ โดยโปรแกรม STAAD Pro,This study aimed to evaluate the seismic response of vertical steel vessels by comparing the results of base shear and overturning moment between the equivalent static method and modal response spectrum analysis by simplified model and 3D finite element model that used STAAD Pro for creating the geometry of a vertical steel vessel.
Thai to English,และใช้ค่าความเร่งตอบสนองเชิงสเปกตรัมที่คาบการสั่นของโครงสร้างในกรณีต่างๆ จากพื้นที่ศึกษาแอ่งกรุงเทพ โซน 5 ตามมาตรฐานการออกแบบอาคารต้านทานการสั่นสะเทือนของแผ่นดินไหว มยผ. 1302,"The acceleration used for seismic analysis of Bangkok’s soft soil area (Zone 5), referring to the standard for earthquake-resistant design of structures (DPT. ""1302-52), depends on the period of vibration on the vertical steel vessel in each load case."""
Thai to English,ผลการศึกษาพบว่าการวิเคราะห์แรงแผ่นดินไหวด้วยแบบจำลองเกือบทุกแบบโดยวิธีเชิงพลศาสตร์ให้ค่าแรงเฉือนที่ฐานน้อยกว่าวิธีแรงสถิตเทียบเท่าที่ 25-36% สำหรับกรณี Empty และ 23-32% สำหรับกรณี Operation ยกเว้นการวิเคราะห์ด้วยแบบจำลองอย่างง่ายโดยการรวมมวลไว้จุดเดียว (Single Lump Mass) จะให้ค่าแรงเฉือนที่ฐานใกล้เคียงกันทั้งสองวิธี โดยวิธีเชิงพลศาสตร์ให้ค่ามากกว่าเพียง 2.7% และ 1.7% สำหรับกรณี Empty และ Operation ตามลำดับ,"The results of the study indicated that almost all analytical models by dynamic analysis method resulted in base shear around 25-36% lower than that analyzed by the equivalent static method for empty condition and 23-32% for operation condition, excluding the simplified model (single lumped mass model), which yielded base shear close to the equivalent static analysis method at 2.7% and 1.7% higher for the empty and operation conditions, respectively."
Thai to English,จากการพัฒนาแบบจำลอง GAWA - 2019 ขึ้นมาใหม่โดยใช้โปรแกรม Java Script ร่วมกับ ASP,The new version of the GAWA - 2019 model using Java Script and ASP is developed.
Thai to English,พื้นที่ที่ศึกษาลุ่มน้ำเจ้าพระยา ระหว่างแม่น้ำเจ้าพระยาและแม่น้ำท่าจีนรวมทั้งหมด 131 nodes เส้นทางเดินของน้ำ 175 เส้นทาง จำนวนชุดทางเลือก 100 ชุด ค่า Probability of Crossover (Pc) เท่ากับ 0.080 ค่า Probability of Mutation (Pm) เท่ากับ 0.00787,"The study area located at the lower Chao Phraya Basin between the Chao Phraya River and Tha Chin River, with a total of 131 nodes in this system."
Thai to English,"โดยเลือกใช้ Modified Mutation มีค่า Number of Mutation per Chromosome เท่ากับ 0.015 และค่าสัมประสิทธิ์ปรับแก้สมดุลน้ำ R1, R2 และ R3 เท่ากับ 1, 1และ 4 ตามลำดับ","The schematic diagram has been set up, including canal flows 175 reaches. ""The appropriate GAs parameters included as follows: the number of 100 alternative sets of Probability of Crossover (Pc) was 0.088, Probability of Mutation (Pm) was 0.00787, and the penalty factors of water balance R1, R2 and R3 were equal to 1, 1 and 4, respectively."""
Thai to English,ซึ่งมีปริมาณน้ำที่ส่งเข้าระบบทั้งหมด 692.600 m3/s และ ปริมาณน้ำที่ส่งเข้าระบบที่คำนวณด้วยโปรแกรม GAWA - 2019 เท่ากับ 692.591 m3/s,All Supply = 692.600 m3/s and All Supply calculation by GAWA - 2019 = 692.591 m3/s.
Thai to English,ผลการวิเคราะห์สามารถแก้ปัญหาได้ตามวัตถุประสงค์ที่ต้องการเพื่อให้การใช้น้ำในระบบชลประทานเป็นไปอย่างเต็มประสิทธิภาพ เกิดประโยชน์สูงสุด,The result shows equitable manners of the systems answers the desired objectives allocation and provide opportunities to access water resources in all sectors appropriately.
Thai to English,และช่วยในการจัดสรรน้ำให้เกิดความเท่าเทียมกัน,I could help optimize the water allocation in the irrigation system and reduce in equitable at real time conflicts.
Thai to English,บทความนี้เป็นการศึกษาความเป็นไปได้ที่จะนำคอนกรีตเหลือทิ้งนำกลับมาใช้ใหม่ในงานคอนกรีตไหลเองได้กำลังสูง,This article was a study of the possibility of using recyclable waste concrete in high strength self-compacting concrete.
Thai to English,คอนกรีตเหลือทิ้งเป็นชิ้นตัวอย่างทดสอบทรงกระบอกขนาดเส้นผ่าศูนย์กลาง 150 mm สูง 300 mm และทรงลูกบาศก์ขนาด 150 x 150 x 150 mm มีอายุ 1 – 2 ปี,"The waste concrete was cylindrical specimens with 150 mm diameter and 300 mm height, and 150 mm cubes which were aged 1-2 years."
Thai to English,ชิ้นตัวอย่างทดสอบถูกย่อยให้ได้ขนาดโตสุด 20 mm เพื่อใช้เป็นมวลรวมหยาบ,The waste concrete was crushed into a 20 mm maximum nominal size to use as a coarse aggregate.
Thai to English,คอนกรีตไหลเองได้ที่ใช้เป็นคอนกรีตควบคุม (คอนกรีต PC) มีอัตราส่วนน้ำต่อสารซีเมนต์ 0.35 และกำลังอัดเป้าหมายของคอนกรีตรูปทรงลูกบาศก์ 100 x 100 x 100 mm มีค่า 70 MPa ที่อายุ 28 วัน แทนหินปูนย่อยด้วยมวลรวมหยาบคอนกรีตรีไซเคิลผสมในคอนกรีตไหลเองได้ (คอนกรีต CA),"Self-compacting concrete with water to binder ratio of 0.35 was used as controlled concrete (PC), in which the target compressive strength of 100 mm cubes was 70 MPa at the age of 28 days."
