prefix,input_text,target_text
Thai to English,การจำลองผลได้ใช้วิธีไฟไนท์เอลิเมนต์แบบ 3 มิติ ซึ่งพัฒนาขึ้นเองด้วยโปรแกรม MATLAB รวมทั้งประยุกต์ใช้การประมาณค่าแบบย้อนหลังที่ขึ้นกับเวลา,The problem was solved by 3-D finite element method with backward time evaluation which developed and applied in MATLAB programming.
Thai to English,โดยพิจารณาฉนวนที่ใช้เป็นผนังห้องปฏิบัติการสอบเทียบเคลื่อนที่ 3 ชนิด คือ ฉนวนใยแก้ว ฉนวนโพลียูริเทน และฉนวนโพลีสไตรีน,"The sample of insulator for simulation consist of polyurethane, polystyrene and glass wool."
Thai to English,พบว่าฉนวนโพลียูรีเทนทำให้อุณหภูมิภายในห้องปฏิบัติการสอบเทียบเคลื่อนที่เข้าสู่สมดุลทางความร้อนเร็วที่สุดใช้เวลา 20 นาที ที่อุณหภูมิ 25 °C,The simulation result shows the ability of insulation to thermal controlling of mobile calibration laboratories which polyurethane into thermal equilibrium of mobile calibration laboratory within 20 minutes at 25 °C.
Thai to English,รองมาเป็นฉนวนโพลีสไตรีนและฉนวนใยแก้ว ตามลำดับ,"A polystyrene and glass wool into thermal equilibrium within 25 minutes and 30 minutes at 25 °C, respectively."
Thai to English,เนื่องจากฉนวนโพลียูริเทนนั้นมีค่าความสามารถในการแพร่ความร้อนที่น้อยที่สุด ส่งผลให้การถ่ายเทความร้อนจากภายนอกห้องปฏิบัติการสอบเทียบเคลื่อนที่ไม่สามารถถ่ายเทความร้อนเข้ามาภายในห้องปฏิบัติการสอบเทียบเคลื่อนที่ได้หรือถ่ายเทเข้ามาได้น้อย,"Due to thermal diffusivity of polyurethane is lowest so that, the external thermal can be less transfer into internal laboratory than another insulator"
Thai to English,งานวิจัยนี้มีวัตถุประสงค์เพื่อศึกษาเกี่ยวกับการออกแบบผลิตภัณฑ์เครื่องหนังกระเป๋าเป้สะพายหลังสำหรับผู้หญิง,The objective of this research is to studied about the design of leather women backpack products.
Thai to English,โดยประยุกต์ใช้วิศวกรรมคันเซด้วยการสำรวจอารมณ์ ความรู้สึก และความต้องการของผู้บริโภคที่มีต่อผลิตภัณฑ์มาใช้ในการออกแบบและพัฒนาผลิตภัณฑ์เครื่องหนังกระเป๋าเป้สะพายหลังสำหรับผู้หญิงรูปแบบใหม่ซึ่งเป็นที่ต้องการของผู้บริโภค,"By applying the Kansei engineering to explore the emotions, feelings and needs of consumers towards the products used in the design and development of new leather women backpack products that are preferred by consumers."
Thai to English,แบบสอบถามที่ใช้ในการสำรวจข้อมูลเป็นแบบลิเคิร์ต,The questionnaires used in the data survey were Likert scale.
Thai to English,ข้อมูลที่ได้จากการสำรวจถูกนำมาวิเคราะห์ด้วยวิธีการวิเคราะห์เชิงปริมาณ,The data from the survey were analyzed by quantitative analysis.
Thai to English,ผลจากการวิเคราะห์เชิงปริมาณจะอยู่ในรูปของสมการพยากรณ์ซึ่งแสดงความสัมพันธ์ระหว่างคำแสดงความรู้สึกกับคุณลักษณะผลิตภัณฑ์,"The results of the quantitative analysis are in the form of predictive equations, which show the relationship between Kansei words and product characteristics."
Thai to English,ผลที่ได้คือแนวทางการออกแบบผลิตภัณฑ์เครื่องหนังกระเป๋าเป้สะพายหลังสำหรับผู้หญิง ช่วยให้นักออกแบบสามารถกำหนดคุณลักษณะและออกแบบผลิตภัณฑ์ที่สอดคล้องกับความต้องการของผู้บริโภคในกลุ่มของความรู้สึก 3 รูปแบบ คือ “เรียบง่าย” (Minimal) โดยมีความพึงพอใจในระดับดี มีค่าเฉลี่ยอยู่ที่ 4.07 “หรูหรา” (Luxury) โดยมีความพึงพอใจในระดับดี มีค่าเฉลี่ยอยู่ที่ 4.10 และ“แปลกใหม่” (Avant Garde) โดยมีความพึงพอใจในระดับดี มีค่าเฉลี่ยอยู่ที่ 4.21,"The result of this reserach is the design of leather backpack for women allows designers to customize features and design products that meet the needs of consumers in the feeling of the three formats is ""Minimal"" with a good level of satisfaction with an average of 4.07, ""Luxury"" with a good level of satisfaction with an average of 4.10 and "" Avant Garde "" with a good level of satisfaction with an average of 4.21."
Thai to English,งานวิจัยนี้ได้ทำการวิเคราะห์และออกแบบชุดใบมีดของเครื่องสไลด์มันฝรั่งขนาดเล็กแบบแกนนอนด้วยเทคนิคทางไฟไนต์เอลิเมนต์ ขั้นตอนการจำลองเชิงตัวเลขการสไลด์ของชุดใบมีดของเครื่องสไลด์มันขนาดเล็กแบบแกนนอนโดยอาศัยโปรแกรมคอมพิวเตอร์ Autodesk Inventor Professional 2014,This research presents the design and analysis of the horizontal axis small sweet potato slicing machine using finite element analysis technique from the Autodesk Inventor Professional software version 2014.
Thai to English,ซึ่งเครื่องสไลด์ในงานวิจัยที่จำลองเป็นเครื่องสไลด์มันฝรั่งขนาดเล็กแบบแกนนอนที่มีขนาดเส้นผ่านศูนย์กลางของวงล้อขับเคลื่อนใบมีดเท่ากับ 100 มิลลิเมตร,The research modeling is 100 mm diameter for driving of cutting blade.
Thai to English,โดยมีวัตถุประสงค์เพื่อทำการศึกษา การออกแบบและวิเคราะห์จุดหมุนของชุดส่งกำลังใบมีดเครื่องสไลด์มันฝรั่งขนาดเล็กแบบแกนนอน โดยเน้นคำนวณหาค่าตัวแปรที่เหมาะสมสำหรับการออกแบบโครงสร้างหลักและรูปทรงต่าง ๆ ของเครื่องสไลด์มันฝรั่งขนาดเล็กแบบแกนนอน,The objective of this study is to design and analyze the rotational points of the horizontal axis small sweet potato slicing machine with emphasis on finding optimum parameters for the design of the horizontal axis small sweet potato slicing machine structure.
Thai to English,"ซึ่งระบบการออกแบบเริ่มต้นจากการคำนวณหาขนาดรูปทรงเบื้องต้น และชิ้นส่วนต่าง ๆ ของเครื่องสไลด์มันฝรั่งขนาดเล็กแบบแกนนอนได้แก่ ฐานโครงสร้าง, เพลา และชุดใบมีด","The system was design, analyzed, and calculated for the suitable geometries of the main body structure, shaft and blade cut model."
Thai to English,งานวิจัยนี้จึงได้นำระเบียบวิธีไฟไนต์เอลิเมนต์แบบไม่เชิงเส้นมาประยุกต์ในการสร้างแบบจำลองสถานการณ์และการวิเคราะห์จุดหมุนในการขับเคลื่อนใบมีดตัดมาเป็นกรณีศึกษา,This research applies a linear finite element method to simulate and analyze a cutting rotation process of sweet potato as the case study.
Thai to English,โดยใช้เทคนิคทางไฟไนต์เอลิเมนต์เพื่อทำการออกแบบชิ้นส่วนงานในส่วนของการวิเคราะห์ความเค้น (Stress Analysis) และการจำลองแบบพลวัต จากผลการศึกษาและวิจัยในครั้งนี้,"Thereafter the finite element analysis technique was used in this study by using stress analysis and dynamics simulation. The appropriated mesh of each model section was generated for modeling analysis computation. ""Therefore, this study can be used to study the horizontal axis small sweet potato slicing machine."""
Thai to English,สามารถนำไปใช้เป็นข้อมูลสำหรับการออกแบบและพัฒนาระบบของเครื่องสไลด์มันฝรั่งขนาดเล็กแบบแกนนอนได้ต่อไป,"Nevertheless, the improvement of higher performance would be needed for development of better horizontal axis small sweet potato slicing machine system."
Thai to English,การเลี้ยงจุลสาหร่ายเพื่อเป็นวัตถุดิบทางชีวภาพของสารผลิตภัณฑ์ที่มีมูลค่าสูงนั้นขึ้นอยู่กับสภาวะการเลี้ยงและปัจจัยสำคัญหลายประการ,Microalgae cultivation for being a biological feedstock of high-value products has long depended on culture conditions and various important factors.
Thai to English,งานวิจัยนี้มีวัตถุประสงค์เพื่อศึกษาผลกระทบของอัตราส่วนโดยโมลของไนโตรเจนต่อฟอสฟอรัสในสารอาหารเหลวที่มีต่อการเจริญเติบโตและการสะสมกรดไขมันของจุลสาหร่าย Chlorococcum humicola (TISTR 8551),The objective of this research was to investigate the effects of nitrogen to phosphorus molar ratios on the growth and fatty acid accumulation of a freshwater microalga Chlorococcum humicola (TISTR 8551).
Thai to English,"โดยจุลสาหร่ายที่มีความหนาแน่นของเซลล์เริ่มต้นเท่ากับ 2.00x106 cell mL-1 ถูกเลี้ยงในเครื่องปฏิกรณ์ชีวภาพใช้แสงแบบคอลัมน์ฟองปริมาตร 10 L ภายใต้สภาวะแบบกะ 14 วัน ในสารอาหารเหลว BG-11 สูตรปรับปรุงที่มีอัตราส่วนโดยโมลเริ่มต้นของโนโตรเจนต่อฟอสฟอรัส (N:P) เท่ากับ 50:1 (GM-100%N), 5:1 (GM-10%N) และ 2.5:1 (GM-5%N)","The microalgae having an initial density of 2.00x106 cell mL-1 was cultivated in a bubble column photobioreactor with a working volume of 10 L under batch condition for 14 days. ""The growth broth employed was modified BG-11 medium with the initial molar ratios of nitrogen to phosphorus (N:P) of 50:1 (GM-100%N), 5:1 (GM-10%N), and 2.5:1 (GM-5%N)."""
Thai to English,ซึ่งพบว่าการเจริญเติบโตและการสะสมกรดไขมันของจุลสาหร่ายมีการตอบสนองที่แตกต่างกันต่อการแปรเปลี่ยนของความเข้มข้นเริ่มต้นของไนโตรเจนในสารอาหารเหลว,It was found that the growth and fatty acid of the microalgae had different responses to a variation of the initial nitrogen concentration of the growth medium.
Thai to English,โดยการเลี้ยงจุลสาหร่ายใน GM-100%N ให้ผลผลิตชีวมวลมากที่สุดเท่ากับ 0.77 ± 0.14 g L-1 d-1 และอัตราการเจริญเติบโตจำเพาะ () เท่ากับ 0.139 d-1 ซึ่งมากกว่า  ของจุลสาหร่ายที่เลี้ยงใน GM-10%N และ GM-5%N ถึงร้อยละ 69.51 และ 98.57 ตามลำดับ,"The microalgae cultivated in the GM-100%N provided maximum biomass productivity of 0.77 ± 0.14 g L-1 d-1 and a specific growth rate () of 0.139 d-1. ""The figure of  obtained was higher than those cultivated in the GM-10%N and GM-5%N with 69.51 and 98.57%, respectively, because the GM-100%N had enough concentrations of nitrogen for the microalgae to synthesize protein and chlorophyll."""
Thai to English,เนื่องจากใน GM-100%N มีความเข้มข้นของไนโตรเจนเพียงพอสำหรับจุลสาหร่ายในการสังเคราะห์โปรตีนและคลอโรฟิลล์เพื่อใช้ในการสังเคราะห์แสงและแบ่งเซลล์จึงส่งผลให้มีการสังเคราะห์และสะสมกรดไขมันภายในเซลล์น้อยกว่ากรณีที่เลี้ยงในสารอาหารเหลวที่มีอัตราส่วนโดยโมลเริ่มต้นของ N:P ค่อนข้างต่ำ,"Then, these compounds were used by the microalgae for photosynthesis and cell division resulted in lower activities of fatty acid synthesis and accumulation than those cultivated in the growth medium having relatively lower initial N:P molar ratios."
Thai to English,ในทางตรงกันข้ามการเลี้ยงใน GM-5%N พบว่าจุลสาหร่ายมีปริมาณกรดไขมันสะสมมากที่สุดคิดเป็นร้อยละ 30.6 ± 1.2 ของน้ำหนักเซลล์แห้งสะสม,"On the other hand, the microalgae cultivated in the GM-5%N gave the highest cumulative fatty acid content of 30.6 ± 1.2 %DCW."
Thai to English,เนื่องจากการเลี้ยงใน GM-5%N นั้นทำให้จุลสาหร่ายอยู่ภายใต้สภาวะการขาดแคลนไนโตรเจนในระดับที่สูงกว่า,This was because the GM-5%N provided a higher degree of nitrogen starvation.
Thai to English,ดังนั้นเซลล์จุลสาหร่ายจึงลดการสังเคราะห์โปรตีนและคลอโรฟิลล์โดยเปลี่ยนไปสังเคราะห์และสะสมกรดไขมันภายในเซลล์เพิ่มขึ้นเพื่อป้องกันการเสื่อมสภาพของเซลล์จากกการได้รับแสงตลอดระยะเวลาที่ทำการเลี้ยง,"Therefore, the microalgae reduced protein and chlorophyll synthesis activities and turned to increase fatty acid synthesis and accumulation in cells to prevent cell damage and degradation from light exposure during the cultivation period."
Thai to English,การวัดความสำเร็จหรือความยั่งยืนของโครงการเชิงพื้นที่ เป็นเรื่องที่ต้องบูรณาการความรู้เพื่อสามารถประเมินผลดำเนินโครงการได้อย่างมีประสิทธิภาพ,The measurement of project success and sustainability need to integrate holistic perspectives to evaluate the effectiveness of project.
Thai to English,บทความนี้ศึกษาตัวชี้วัดความสำเร็จ และความยั่งยืนของการบริหารจัดการโครงการเชิงพื้นที่ โดยศึกษาทั้งจากโครงการจริง และทบทวนวรรณกรรม เพื่อได้ข้อมูลปฏิบัติและทฤษฎี,The objective of this study is to explore the keys indicator of area-based project development to achieve project success and sustainability.
Thai to English,จากนั้น วัดความเที่ยงตรงเนื้อหา,"At the beginning, the keys measurement are reviewed."
Thai to English,โดยสัมภาษณ์ผู้เชี่ยวชาญห้าคน ที่เกี่ยวข้องกับการพัฒนาโครงการเชิงพื้นที่,"Then, the pre-survey of pilot projects using interviewing the project developers and project managers have been organized to investigate the real context of significant keys."
Thai to English,เพื่อตัดตัวแปรที่ไม่เกี่ยวข้อง,These combined between practical and theoretical dimensions is accomplished.
Thai to English,พัฒนาแบบสอบถามเพื่อทดลองใช้กับโครงการตัวอย่าง คือ โครงการบริหารจัดการน้ำ อ่างเก็บน้ำห้วยคล้าย อันเนื่องมาจากพระราชดำริ อำเภอหนองวัวซอ จังหวัดอุดรธานี,"Next, the interviewing with five expert persons who have the experience in project development and project management is implement to validate content."
Thai to English,ใช้ทดลองเก็บข้อมูลเพื่อปรับปรุงแบบสอบถาม,"After that, the revised questionnaire is applied to investigate the related samples."
Thai to English,แบบสอบถามที่ปรับปรุงแล้วถูกส่งไปยังประชากรที่เกี่ยวข้องทั่วประเทศ,"Afterward, the data analysis is analyzed to produce the expected outcome by using SPSS program."
Thai to English,จากผลวิเคราะห์ด้วยโปรแกรม SPSS แสดงห้าตัวชี้วัดที่มีผลต่อความสำเร็จในการบริหารโครงการเชิงพื้นที่ คือ 1) มีศูนย์ข้อมูล และความรู้ในชุมชน 2) มีศูนย์ข้อมูล และองค์ความรู้สำหรับการเพิ่มผลิตผลการเกษตร 3) จัดแบ่งส่วนงบประมาณมายังโครงการขณะดำเนินการ 4) นำความรู้ในท้องถิ่นมาใช้ในโครงการ,"The analysis showed that there are five components for measuring project success that are: 1) information and knowledge center, 2) study center for productivity improvement 3) budget provision and support, 4) local knowledge application, and 5) local leader competence for cooperation, respectively."
Thai to English,และ 5) ผู้นำชุมชนสามารถประสานงาน ส่วนตัวชี้วัดที่มีผลต่อความยั่งยืนมีสี่ตัวชี้วัด คือ 1) การดำเนินโครงการคำนีงถึงการอนุรักษ์สิ่งแวดล้อม 2) การอนุรักษ์ป่าไม้ ต้นน้ำลำธาร 3) บูรณาการ เศรษฐกิจ สังคม สิ่งแวดล้อม และวัฒนธรรม และ 4) มีการดำเนินโครงการ ที่ไม่ทำให้สิ่งแวดล้อมเป็นพิษ,"Moreover, the results explored four keys measuring project sustainability that are: 1) environment conservation concern, 2) the forest and water resource conservation, 3) integration perspective of socio-economic, environment, and culture concern, and 4) natural compatibility service, product, and process, respectively."
Thai to English,การศึกษานี้ทำการจำลองสถานการณ์การปฏิบัติงานภายในลานกองตู้คอนเทนเนอร์เปล่าของท่าเรือทางทะเลแห่งหนึ่งลงในระบบคอมพิวเตอร์ด้วยโปรแกรมอารีน่า โดยมีวัตถุประสงค์เพื่อปรับปรุงประสิทธิภาพของลานกอง,"This study simulated the operational situations within the empty-container yard of a seaport into the computer system, for the objective is to improve the yard performance."
Thai to English,ลานกองกรณีศึกษาถูกใช้สำหรับการจัดเก็บตู้เปล่าชั่วคราวซึ่งเป็นหนึ่งในกระบวนการขนส่งสินค้าระหว่างประเทศ,"The case-study yard has used for storing the empty containers temporarily, so it is one of the international cargo transportation processes."
Thai to English,จากการศึกษากระบวนการทำงานของกรณีศึกษา พบว่า เวลาโดยเฉลี่ยในระบบของรถบรรทุกหัวลากสูงกว่าที่วางแผนไว้และรถบรรทุกจะต้องรอคอยสำหรับการดำเนินการจัดการตู้คอนเทนเนอร์ ซึ่งจะส่งผลต่อประสิทธิภาพของลาน,"According to the working process study of the case study, it was found that the average time in system of a tractor-truck is higher than the planned specified, and the truck must be wait for the operation of container management, affecting the yard performance."
Thai to English,ดังนั้นแบบจำลองสถานการณ์ปัจจุบันที่ได้รับการตรวจสอบความถูกต้องแล้วจึงถูกสร้างขึ้น,"Therefore, a current situation model, which was verified for accuracy, has been created."
Thai to English,จากนั้น แนวทางการเพิ่มประสิทธิภาพได้ถูกกำหนดเป็นทางเลือก ซึ่งแบ่งออกเป็นสองแนวทางดังต่อไปนี้ 1) แนวทางที่ต้องการการลงทุนเพิ่มเติม (มี 3 ทางเลือก) และ 2) แนวทางที่ไม่ต้องลงทุน (มี 3 ทางเลือก),"Next, the ways of increasing performance have been determined as alternatives which are divided by two policies as follow: 1) the way requiring added investment (as 3 alternatives), and 2) the way requiring no investment (as 3 alternatives)."
Thai to English,จากผลการทดลอง พบว่า แนวทางที่ดีที่สุดจากการจำลองทั้งหมด คือ ทางเลือกที่ 3 ที่ต้องการการลงทุนเพิ่มเติม โดยมีการเพิ่มจำนวนพนักงานจาก 3 คน เป็น 6 คน ทั้งที่ประตูทางเข้าและทางออก,"From the experimental result, it was found that the best of all simulations is the alternative no.3 with added investment requirement."
Thai to English,ซึ่งแนวทางนี้ทำให้ประสิทธิภาพเพิ่มขึ้นด้วยเวลาเฉลี่ยในระบบลดลง 27.97% ภายในระยะเวลาคืนทุน 1.37 เดือน และจุดคุ้มทุนอยู่ที่ 288 ตู้ ระบบลดลง 27.88%,"As using this way, the performance has increased, for the average time in system reduces with 27.88%"
Thai to English,ในปัจจุบันการเพิ่มขึ้นของปริมาณการจราจรบนถนนส่งผลให้เกิดน้ำหนักบรรทุกกระทำซ้ำมากขึ้นและทำให้ถนนเกิดความเสียหาย,"Nowadays, the increasing amount of traffic on the road can result in more repeating loading and is a cause of the pavement distresses."
Thai to English,โดยความเสียหายเกี่ยวกับผิวทางที่เกิดจากน้ำหนักบรรทุกกระทำซ้ำส่งผลให้เกิดการเปลี่ยนรูปแบบถาวรของผิวทาง,The surface distresses caused by the repeated load produce permanent deformation of surface pavements.
Thai to English,การทดสอบคุณสมบัติทางวิศวกรรมของแอสฟัลต์คอนกรีตเพื่อหาการเปลี่ยนรูปแบบถาวรนั้นสามารถทำได้โดยการทดสอบการคืบแบบให้น้ำหนักกระทำซ้ำ,The test for engineering property on asphalt concrete for finding the permanent deformation can be processed by doing the dynamic creep test in the repeating loading manner.
Thai to English,งานวิจัยนี้เปรียบเทียบค่าการยุบตัวถาวรและความเครียดสะสมที่เกิดขึ้นของแอสฟัลต์คอนกรีตซึ่งผสมระหว่างแอสฟัลต์ซีเมนต์ชนิด AC 60-70 และชนิด โพลิเมอร์โมดิฟายด์แอสฟัลต์กับหินปูนที่มีขนาดคละ 2 แบบ คือ แบบข้อกำหนดบนและแบบข้อกำหนดล่าง โดยทดสอบแอสฟัลต์คอนกรีตที่อุณหภูมิ 40 องศาเซลเซียส,The present study then compared the permanent deformation and the accumulating strain of asphalt concrete mixed with the AC 60-70 binder and polymer modified asphalt binder with limestone which consisted of two types namely Upper Limit gradation and Lower Limit gradation by testing the asphalt concrete at the temperature 40ºC.
Thai to English,พบว่าการต้านทานการเปลี่ยนรูปแบบถาวรของแอสฟัลต์คอนกรีตจะขึ้นอยู่กับชนิดของแอสฟัลต์ซีเมนต์และขนาดคละของวัสดุมวลรวม,The results showed that the resistance of the permanent deformation of asphalt concrete was depended on the type of asphalt binder and the gradation of aggregate.
Thai to English,โดยแอสฟัลต์ซีเมนต์ชนิดโพลิเมอร์โมดิฟายด์แอสฟัลต์จะมีค่าการต้านทานการเปลี่ยนรูปแบบถาวรมากกว่าแอสฟัลต์ซีเมนต์ชนิด AC 60-70,"Then, the asphalt binder mixed with the polymer modified asphalt binder had higher permanent deformation resistance than asphalt concrete mixed with the AC 60-70 binder."
Thai to English,และก้อนตัวอย่างที่มีขนาดคละแบบข้อกำหนดบนจะมีค่าการต้านทานการเปลี่ยนรูปแบบถาวรมากกว่าก้อนตัวอย่างที่มีขนาดคละแบบข้อกำหนดล่าง,"Finally, the specimen with Upper Limit gradation had higher permanent deformation resistance than Lower Limit gradation."
Thai to English,งานวิจัยนี้ใช้การจำลองสถานการณ์เพื่อปรับปรุงกระบวนการแปรรูปข้าวเปลือก,This research uses simulation to improve paddy processing.
Thai to English,โดยมีวัตถุประสงค์เพื่อลดปริมาณข้าวคงค้างระหว่างกระบวนการ,The objective is to reduce the amount of rice in the process.
Thai to English,โดยปัญหาถูกแบ่งเป็น 2 ส่วน คือ กระบวนการลดความชื้นของข้าวเปลือก และกระบวนการแปรรูปข้าวเปลือกภายในโรงสี,The problem is classified into 2 cases: 1) the paddy dehumidification process and 2) the rice milling process in a plant.
Thai to English,ในงานวิจัยได้พัฒนากระบวนการตัดสินใจ 2 กระบวนการ ซึ่งเป็นการสร้างเงื่อนไขในการเลือกวิธีการลดความชื้นข้าวเปลือกอย่างเป็นระบบ วัตถุประสงค์เพื่อลดปริมาณข้าวคงค้างในกระบวนการลดความชื้น,This research develops two decision procedures that construct systematical condition for choosing the paddy dehumidification method that reduces paddy in the dehumidification process.
Thai to English,นอกจากนี้ในงานวิจัยยังใช้การจัดสมดุลสายการผลิตเพื่อหาจำนวนเครื่องจักรที่เหมาะสมในโรงสี,"Moreover, in this research, line balancing is used for determining the number of proper machines in a plant."
Thai to English,วัตถุประสงค์เพื่อลดข้าวคงค้างภายในโรงสี,The objective is to reduce the amount of rice in a plant.
Thai to English,ผลการจำลองสถานการณ์พบว่าการใช้กระบวนการตัดสินใจที่ 1 รวมกับการเพิ่มเครื่องจักรทั้งหมด 11 เครื่อง ให้ผลลัพธ์ที่เหมาะสมสำหรับงานวิจัย ทำให้ข้าวคงค้างโดยเฉลี่ยในกระบวนการลดความชื้น และกระบวนการแปรรูปข้าวลดลง 84.08% และ 70.18% ตามลำดับ,"The simulation results show that the decision procedure no. ""1 combine with increase of 11 machines in total, give an appropriate result for the research."" ""The average amount of rice in the paddy dehumidification process and the rice milling process are reduced by 84.08% and 70.18%, respectively."""
Thai to English,"นอกจากนี้ยังเพิ่มโอกาสทางการขายผลิตภัณฑ์ที่ได้จากการแปรรูปมากขึ้น ""ทำให้โรงสีสามารถเพิ่มกำไรโดยเฉลี่ยได้ 574,714.72 บาทต่อเดือน""","Furthermore, the result shows the opportunity to sell more products, which can increase the average profit by 574,714.72 baht per month."
Thai to English,งานวิจัยนี้ต้องการศึกษาผลของตำแหน่งในการจับยึดแขนหัวอ่านฮาร์ดดิสก์ไดร์ฟที่มีต่อค่าความถี่ธรรมชาติ,This research aimed to study the effect of the position constraining of the HDD actuator arm to the natural frequencies.
Thai to English,โดยทำการสร้างแบบจำลองแขนหัวอ่านฮาร์ดดิสก์ไดร์ฟในไฟไนต์เอลิเมนต์ซอฟต์แวร์ โปรแกรม ANSYS,"A finite element software, ANSYS, was used to create the HDD actuator arm model."
Thai to English,จากนั้นทำการปรับเปลี่ยนตำแหน่งในการจับยึดแขนหัวอ่านฮาร์ดดิสก์ไดร์ฟ ทั้งหมด 9 ตำแหน่ง,"After that, the position constraining of the HDD actuator arm was adjusted, for a total of nine positions."
Thai to English,จากผลการวิจัยพบว่าตำแหน่งในการจับยึดแขนหัวอ่านฮาร์ดดิสก์ไดร์ฟมีผลต่อค่าความถี่ธรรมชาติในแต่ละรูปร่างการสั่นสะเทือน,The results demonstrated that the position constraining of the HDD actuator arm affected the natural frequencies at each mode shape.
Thai to English,โดยจะส่งผลมากสุด 3112 Hz ที่รูปร่างการสั่นสะเทือน Coil sway และส่งผลน้อยสุด 32 Hz ที่รูปร่างการสั่นสะเทือน Arm bending,"The maximum effect was 3112 Hz, which occurred in the Coil sway mode shape and the minimum effect was 32 Hz, which occurred in the Arm bending mode shape."
Thai to English,การปรับเปลี่ยนตำแหน่งในการจับยึดแขนหัวอ่านฮาร์ดดิสก์ไดร์ฟเป็นแนวทางหนึ่งในการเพิ่มหรือลดค่าความถี่ธรรมชาติ เพื่อให้ค่าความถี่ธรรมชาติอยู่นอกย่านความถี่ของแรงภายนอกที่มากระตุ้น ซึ่งทำให้แขนหัวอ่านฮาร์ดดิสก์ไดร์ฟอยู่ภายใต้การสั่นสะเทือนปรกติ,"Adjusting the position constraining of the HDD actuator arm was the one method to increase or decrease the natural frequencies hence the natural frequencies were outside the frequency band of the external force, resulting in the HDD actuator arm to be under normal vibration."
Thai to English,ปัญหาการจราจรติดขัดบริเวณทางแยกไฟสัญญาณจราจรเป็นปัญหาที่พบเจอได้บ่อยในเขตเมือง บ่อยครั้งพบว่ารถฉุกเฉินเช่นรถพยาบาลต้องติดอยู่ในแถวคอยบริเวณทางแยกสัญญาณไฟ,"Traffic jam, at a signalized intersection, is a common problem in urban areas that emergency vehicles such as ambulances are usually stuck in a queue."
Thai to English,ส่งผลให้การเดินทางรับส่งผู้ป่วยเป็นไปอย่างล่าช้าและอาจเป็นสาเหตุของการสูญเสียตามมา,"Thus, emergency medical transportation may be impeded leading to unnecessary damage or death."
Thai to English,งานวิจัยฉบับนี้มีเป้าหมายในการพัฒนาระบบไฟสัญญาณจราจรอัจฉริยะเพื่อให้สิทธิพิเศษในการผ่านทางแก่รถฉุกเฉิน,This research aims to develop an intelligent traffic signal system that prioritizes emergency vehicles.
Thai to English,โดยมุ่งเน้นพัฒนาวิธีการในการตรวจวัดความยาวของแถวคอยแบบแปรผันตามเวลาบริเวณทางแยกที่มีไฟสัญญาณจราจรซึ่งเป็นข้อมูลสำคัญส่วนหนึ่งในการดำเนินการของระบบ,"The main focus is developing a method for measuring the time-varying queue length at a signalized intersection, which is an integral part of the system's operation."
Thai to English,"อย่างไรก็ตาม งานวิจัยในอดีตส่วนใหญ่ใช้วิธีการวิเคราะห์ความยาวแถวคอยด้วยอุปกรณ์ตรวจวัดจราจร แต่ทางแยกส่วนใหญ่ในประเทศไทยยังไม่มีการติดตั้งและใช้งานอุปกรณ์ดังกล่าว ดังนั้นงานวิจัยนี้จึงนำเสนอแนวทางใหม่เพื่อใช้ในกรณีที่บริเวณทางแยกไม่มีอุปกรณ์ตรวจวัดจราจร ""โดยอาศัยข้อมูลแถบสีจาก Google Maps ในการประมาณค่าระยะความยาวแถวคอยผ่านวิธีการที่แตกต่างกัน 3 วิธีได้แก่ วิธีการถดถอยเชิงเส้นแบบพหุคูณ, อัลกอริทึมการพยากรณ์แบบการสุ่มป่าไม้ (Random Forest) และวิธีการใช้ค่าเฉลี่ยความยาวแถวคอย""","In the past, most of research analyzed the queue lengths by using traffic detectors, but they have rarely been installed and used in Thailand In this paper, we present a new approach to estimate the queue length that does not need a traffic detector; instead, it utilized color-coded traffic data from Google Maps to predict the queue length based on three different methods: which are Multiple Linear Regression, Random Forest, and The Mean method."
Thai to English,จากการศึกษาพบว่าระยะความยาวของแถบสีที่แสดงบน Google Maps สามารถประมาณค่าแนวโน้มความยาวแถวคอยที่เกิดขึ้นจริงได้ดีในระดับหนึ่งและมีความสัมพันธ์กันมากขึ้นเมื่ออยู่ในช่วงเวลาเร่งด่วนที่มีการจราจรหนาแน่น,"The study found that the length of the colored bars displayed on Google Maps can, to some extent, provide a good approximation of the actual queue length trend, and are more correlated with two methods especially in rush hours with heavy traffic."
Thai to English,โดยพบว่าวิธี Random Forest สามารถพยากรณ์ระยะความยาวแถวคอยได้ดีที่สุดเมื่อเปรียบเทียบกับวิธีอื่น,"The Random Forest, among three methods, yields the best performance in predicting the queue length when compared to the other two methods."
Thai to English,อิทธิพลเนื่องจากความโค้งของโลก ลักษณะภูมิประเทศที่แตกต่างกันประกอบกับเหตุการณ์ฝนในแต่ละเหตุการณ์มีลักษณะการกระจายตัวของเม็ดฝนที่แตกต่างกันในแต่ละช่วงเวลาส่งผลให้ลักษณะทางกายภาพของฝนมีความแตกต่างกัน,"The effect of the Earth’s curvature, various geographical features and the variability in each rainfall event results in different rainfall drop size distributions depending on timing."
